Source_ID,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Prob_Run1,Prob_Run2,Prob_Run3,Std_Run1,Std_Run2,Std_Run3,Mean_Prob_Consensus,Std_Prob_Consensus,Min_Prob_Consensus,Max_Prob_Consensus,Mean_Uncertainty_Consensus
507,0.68894,0.3212,5.2235,0.574719800747198,-0.1618185992876812,-0.4932244633933567,0.71796159904163,-0.2405438399167501,0.2011779173592608,0.1973399527505655,0.2044731270508366,0.3027293394209152,0.1812361330914828,0.2915601203625563,0.20099699905355428,0.0035700269571134514,0.1973399527505655,0.2044731270508366,0.2585085309583181
1100,12.113,0.5693,4.4326,0.6207623397154399,1.0832517172216034,-0.2446588161884524,0.6466585421202875,-0.2070746386408023,0.2006568216572182,0.1973032427445955,0.2044641534342468,0.2360283659632337,0.1942558119951591,0.2289717099209201,0.20080807261202016,0.0035828505571384004,0.1973032427445955,0.2044641534342468,0.21975196262643762
713,0.61542,0.4449,6.5205,0.207237581478984,-0.2108283941000993,-0.3517375942519555,0.8142808992465183,-0.683531484694415,0.1999693404723951,0.1971477434856113,0.2034148996187635,0.2465577015720382,0.1960114851482554,0.0701924273701374,0.20017732785892328,0.0031387506374420627,0.1971477434856113,0.2034148996187635,0.17092053803014365
690,0.36376,0.2418,10.9944,0.4036393713813069,-0.4391850588029482,-0.6165437034752469,1.0411715334876896,-0.3940064788580612,0.1991943997485298,0.1969635955814395,0.2022156365617022,0.2975134408376871,0.2153967643615819,0.2633164394035245,0.19945787729722383,0.0026359151975336825,0.1969635955814395,0.2022156365617022,0.2587422148675978
37,0.28652,0.0864,7.8284,1.8159722222222223,-0.5428450575134158,-1.0634862575211066,0.8936730082678418,0.2591092011080434,0.1990706885024193,0.1966642543633393,0.2019703153459856,0.1827368224888007,0.1620222860013207,0.2035581379451067,0.1992350860705814,0.002656847889549487,0.1966642543633393,0.2019703153459856,0.18277241547840936
188,0.366,0.3278,9.6007,0.335875533862111,-0.4365189146055893,-0.4843910507655197,0.9823028991910594,-0.4738216302627285,0.1989023198586025,0.1965665853350839,0.2013459833100632,0.2089218163645151,0.2423412283579447,0.2254127639579694,0.19893829616791656,0.002389902084172692,0.1965665853350839,0.2013459833100632,0.2255586028934764
107,0.086545,0.0447,4.5811,3.185682326621924,-1.062758017738154,-1.3496924768680636,0.6609697720149355,0.5032024661689011,0.1981222550413845,0.1964903604833021,0.2009071679869235,0.214926633138144,0.1882210366142241,0.2743229276942964,0.19850659450387007,0.0022333460877860746,0.1964903604833021,0.2009071679869235,0.2258235324822215
40,2.1891,0.6365,10.4668,0.4205813040062844,0.3402656009723298,-0.1962015920103258,1.0198139257320966,-0.3761500368027415,0.1980971579982126,0.196034788607921,0.2008344746597487,0.3223935698681329,0.137526038716532,0.1974119928554853,0.19832214042196075,0.002407739472466667,0.196034788607921,0.2008344746597487,0.21911053381338338
518,20.413,0.1031,8.3459,0.7798254122211445,1.3099068355686807,-0.9867413347164836,0.9214731767202416,-0.1080026165350652,0.1980841516532916,0.1956807251074835,0.2006680839164604,0.1293558095872152,0.1276772915217299,0.1909569683586397,0.19814432022574516,0.002494223760051055,0.1956807251074835,0.2006680839164604,0.1493300231558616
1067,0.33765,0.1188,10.794,0.7550505050505051,-0.4715332459437987,-0.9251835593548252,1.033182413729195,-0.1220239976010826,0.1978809165172634,0.1954313993442414,0.2002502317156279,0.1831286374563505,0.1898350052972762,0.1794267784881384,0.19785418252571088,0.0024095274195594573,0.1954313993442414,0.2002502317156279,0.1841301404139217
180,1.8223,0.3778,11.3705,0.4184753838009528,0.2606198751723718,-0.4227380464141851,1.0557795625299975,-0.3783300836536057,0.1977582883066788,0.1954206728600999,0.2002186929735095,0.1834493424193614,0.2676876252200115,0.0478977122008637,0.19779921804676273,0.002399271907243586,0.1954206728600999,0.2002186929735095,0.16634489328007887
639,1.3559,0.975,10.8942,0.1338461538461538,0.1322276607333676,-0.0109953843014631,1.0371953439588757,-0.873394104024237,0.1971961527024944,0.1953064217336461,0.2000475271631854,0.129122736720931,0.2687877327790796,0.376616849477165,0.19751670053310866,0.0023867516329281967,0.1953064217336461,0.2000475271631854,0.25817577299239186
173,4.0982,0.0557,4.5631,2.490125673249551,0.6125931489838942,-1.254144804826271,0.6592599864084948,0.396221265899556,0.1968473546151638,0.1951416774018089,0.1994743164646076,0.1798820186225399,0.2302929066170837,0.1627924892361986,0.1971544494938601,0.0021825835059656657,0.1951416774018089,0.1994743164646076,0.1909891381586074
627,1.5779,0.3636,13.6397,0.2964796479647965,0.1980794761710314,-0.4393761254500702,1.1348048182839952,-0.5280051136992099,0.1967650311535898,0.1951077342170307,0.1993540864258626,0.1980082953729393,0.2786545552822235,0.1759868027870111,0.19707561726549438,0.002140145922605256,0.1951077342170307,0.1993540864258626,0.21754988448072463
887,1.7401,0.8248,9.1385,0.3292919495635306,0.2405742070183844,-0.0836513477245398,0.96087491617322,-0.482418886666996,0.1967262391657276,0.1945840917353083,0.1993270589991966,0.3744553240655904,0.1859310852582081,0.1838078995606742,0.19687912996674417,0.0023751771122077613,0.1945840917353083,0.1993270589991966,0.24806476962815757
1088,9.0674,0.6097,4.3354,0.6800065606035756,0.9574827746536112,-0.2148838049780799,0.6370291732721121,-0.1674868972640779,0.1965641972237338,0.1939159405893606,0.1981194935569444,0.2334638911975846,0.1941143387211886,0.1593796676643833,0.19619987712334627,0.0021253261489664155,0.1939159405893606,0.1981194935569444,0.19565263252771883
621,0.83551,0.2986,4.7041,0.5850636302746149,-0.0780483477827632,-0.5249101966109935,0.6724765454206701,-0.2327968984060756,0.1964426197528814,0.1932429695324144,0.197642990526967,0.1313197838078978,0.2103261862470119,0.2383503495769144,0.19577619327075427,0.002274453644325631,0.1932429695324144,0.197642990526967,0.19333210654394137
649,0.44508,0.2134,6.9726,0.6007497656982194,-0.351561920623765,-0.6708055849115488,0.8433947515701075,-0.2213063899056524,0.1963667422716742,0.1926039373580443,0.1975867525710704,0.2149633268902523,0.1717774020380575,0.441421364092675,0.19551914406692963,0.0025972926094889157,0.1926039373580443,0.1975867525710704,0.27605403100699494
34,0.37253,0.7563,7.5858,0.2620653179955044,-0.4288387475872744,-0.1213058996038916,0.8800013883217691,-0.5815904502468519,0.1960322067446299,0.1922899774332674,0.1969701199157699,0.2818168741243991,0.3930598832236294,0.1808061349310158,0.1950974346978891,0.0024761426652471423,0.1922899774332674,0.1969701199157699,0.28522763075968144
237,0.080944,0.1607,6.1195,0.5992532669570628,-1.0918153379355078,-0.7939841232366555,0.7867159391207527,-0.22238958963881,0.1957965283752163,0.1922300688575187,0.1969005194797838,0.2961357965127753,0.138889433944417,0.2653516339851903,0.19497570557083962,0.00244102228807783,0.1922300688575187,0.1969005194797838,0.2334589548141275
1070,12.079,0.1129,5.2113,1.154118689105403,1.082030981267012,-0.947306058075032,0.7169460750079298,0.0622504737876168,0.1954737331092672,0.1921439752068814,0.1957703932605847,0.1854021276064613,0.1774391280009176,0.1596263744227168,0.19446270052557776,0.0020135459118226272,0.1921439752068814,0.1957703932605847,0.17415587667669855
893,1.1508,0.3787,5.6077,0.2933720623184579,0.0609998532182884,-0.4217046948791738,0.7487847717507593,-0.5325812461799586,0.1948648002127892,0.1915435414990222,0.1956873296073539,0.3414433189581448,0.1843187345230451,0.2661385082540661,0.19403189043972177,0.002193866219540578,0.1915435414990222,0.1956873296073539,0.26396685391175195
85,0.18204,0.5867,28.8993,0.1165842849838077,-0.7398331731656447,-0.2315839117836683,1.460887323385644,-0.9333599864962154,0.1943916547369066,0.1913463952738244,0.1956752203355687,0.2206940136774415,0.2886339811683585,0.2988031558377477,0.19380442344876658,0.0022233560315712587,0.1913463952738244,0.1956752203355687,0.2693770502278492
234,1.7199,0.4246,29.7908,0.1695713612812058,0.2355031964943377,-0.37202001017002,1.4740821658844117,-0.7706474933987115,0.1943881058896924,0.1911645910912192,0.1947662495470631,0.2655402891615216,0.1458530258028242,0.1729497262941264,0.1934396488426582,0.0019793089667077134,0.1911645910912192,0.1947662495470631,0.19478101375282408
669,0.43212,0.4079,5.1489,0.8744790389801422,-0.3643956325810898,-0.3894462946829054,0.7117144572049929,-0.0582505959787405,0.194134677105889,0.1910621723174658,0.1944801750824683,0.2231771844419708,0.2888172492352427,0.2692548366017655,0.1932256748352744,0.0018815949541221863,0.1910621723174658,0.1944801750824683,0.26041642342632637
869,0.4843,0.1705,6.7062,0.6662756598240469,-0.3148855309534606,-0.7682756166714835,0.8264765013148658,-0.1763460519535164,0.1936315141556293,0.1907162182897234,0.1938020693240361,0.1812511361465367,0.1479652297263086,0.2506002567232776,0.19271660058979626,0.0017344795404389054,0.1907162182897234,0.1938020693240361,0.193272207532041
554,1.2411,0.2883,4.1905,0.2705515088449531,0.0938067756151746,-0.5401553576117922,0.6222658449915227,-0.5677500396977274,0.193568327059494,0.1905881195028462,0.1933801624334379,0.2705154463089904,0.2807322397891061,0.207754092578139,0.1925122029985927,0.0016689590934405019,0.1905881195028462,0.193568327059494,0.2530005928920785
504,0.023511,0.0809,4.6764,1.441285537700865,-1.6287288985124155,-1.0920514783877278,0.6699116518403152,0.158750028810723,0.1933461333430083,0.1905526725965424,0.1930794565927954,0.1332051130119557,0.1581209094536385,0.2430214059571263,0.19232608751078203,0.0015415996451127285,0.1905526725965424,0.1933461333430083,0.1781158094742402
9,0.40093,0.2463,4.4725,0.7722289890377589,-0.396931446001918,-0.6085355881608968,0.6505503492394106,-0.112253899237708,0.1929633881577494,0.1904768829915193,0.1920553505528657,0.1752822085685124,0.2215577944999717,0.1797151897394314,0.19183187390071146,0.0012582262697805233,0.1904768829915193,0.1929633881577494,0.19218506426930518
233,0.58789,0.7048,9.5201,0.3484676503972758,-0.2307039270906521,-0.1519341045960085,0.9786415102773416,-0.4578375329348614,0.1924373483288988,0.1902908227285811,0.1919528138312953,0.2288989999587533,0.1756897797438415,0.2091407082862055,0.19156032829625844,0.0011258004750464054,0.1902908227285811,0.1924373483288988,0.20457649599626673
132,3.5247,0.9318,5.0413,0.6382270873578021,0.5471221585220075,-0.0306772938877978,0.7025425424030116,-0.1950247676129247,0.192227689142594,0.1902898855447464,0.1915979069678133,0.3032644151573514,0.2301980559359279,0.2153722276047316,0.19137182721838455,0.0009884860827467851,0.1902898855447464,0.192227689142594,0.24961156623267033
960,1.6275,0.6596,6.5672,0.4968162522741055,0.2115209972402295,-0.1807193530275188,0.8173802426578927,-0.3038042055901053,0.1921701216669896,0.1898661844526196,0.1915774225447468,0.2319763753195783,0.1594598967963628,0.1216920622051515,0.191204576221452,0.0011963663559025665,0.1898661844526196,0.1921701216669896,0.17104277810703086
548,0.49725,0.1198,5.9268,0.6118530884808013,-0.3034252082035268,-0.9215431819467074,0.772820272209173,-0.2133528434121646,0.1914469269323907,0.1898596872712199,0.1913802440089922,0.1131543843222964,0.1933730753556636,0.1968921110112691,0.19089561940420094,0.0008977628813752639,0.1898596872712199,0.1914469269323907,0.16780652356307635
4,0.4448,0.3207,4.2748,0.5675085749922045,-0.351835221425999,-0.4939010400715595,0.6309158007184064,-0.2460275719433657,0.1892735169006327,0.1893034631971011,0.1913087730394673,0.258583425373285,0.2599732935388555,0.1442568717226872,0.18996191771240034,0.0011665070292134901,0.1892735169006327,0.1913087730394673,0.22093786354494258
314,2.7794,0.9926,4.5629,0.1413459601047753,0.443951053179596,-0.0032257291386954,0.6592409509282418,-0.8497165998329447,0.1892154735955831,0.189296181807388,0.1908878521373526,0.4229259429722624,0.2006034702805091,0.2104408333047558,0.1897998358467746,0.0009431134821884213,0.1892154735955831,0.1908878521373526,0.2779900821858424
987,0.044629,0.0922,4.3326,1.3427331887201734,-1.350382844267413,-1.0352690789463703,0.6367485953783361,0.1279897236304698,0.1886450725250937,0.1888058224461327,0.1899531893364656,0.121389282071068,0.1738367453169658,0.1348023138442866,0.18913469476923064,0.0007133793883505068,0.1886450725250937,0.1899531893364656,0.14334278041077347
1073,1.2646,0.59,20.9141,0.2186440677966102,0.1019531774771994,-0.2291479883578558,1.3204391802509223,-0.6602623013428952,0.1879544658447452,0.1887543755854202,0.1891878899286903,0.1616343340053225,0.1878356196614111,0.1453045092854437,0.1886322437862852,0.0006257162895305658,0.1879544658447452,0.1891878899286903,0.1649248209840591
501,0.4894,0.5031,9.6188,0.3363148479427549,-0.3103360349842296,-0.2983456826742518,0.9831208947108528,-0.4732539586227434,0.1879033443131371,0.1885680819019353,0.1888877626081009,0.1736302562985479,0.2469807688482097,0.2451077008194766,0.18845306294105776,0.0005021870825557599,0.1879033443131371,0.1888877626081009,0.22190624198874473
840,0.39262,0.3328,14.9785,0.2118389423076923,-0.4060275812810829,-0.4778166823813137,1.1754683237545955,-0.6739942006272877,0.1878233408253848,0.1875816691587588,0.1888220988778816,0.1675754356420866,0.149906382848806,0.3743215968792547,0.1880757029540084,0.0006575952060297773,0.1875816691587588,0.1888220988778816,0.2306011384567158
992,3.4794,0.4558,9.5779,0.4969284774023695,0.5415043591318591,-0.3412256791556432,0.9812702983909796,-0.303706114495506,0.1874217153258194,0.1870812298853919,0.1885665106237308,0.1666109607470573,0.2169149809374159,0.1563594546034488,0.18768981861164735,0.0007780901276998515,0.1870812298853919,0.1885665106237308,0.17996179876264065
51,0.041636,0.0922,5.4427,1.009761388286334,-1.3805310001358266,-1.0352690789463703,0.7358143967945251,0.0042187599277133,0.1864279008147386,0.1869673864702009,0.1884520459368318,0.1471724408735549,0.2113324152676998,0.1737771073138795,0.18728244440725708,0.00104820656199053,0.1864279008147386,0.1884520459368318,0.17742732115171142
55,6.0208,0.1296,5.021,1.0262345679012346,0.7796542009757892,-0.8873949984654255,0.7007902213743469,0.0112466394325112,0.1861771524356366,0.186230229389654,0.1881516933775069,0.3091750442156328,0.2208617951248167,0.1271017354490319,0.18685302506759915,0.001124992811146318,0.1861771524356366,0.1881516933775069,0.21904619159649383
782,1.2901,0.8661,6.3984,0.4340145479736751,0.1106233752333306,-0.062431961399617,0.8060713867894465,-0.3624957128865704,0.1861188497114097,0.1860535544343572,0.1880496562504638,0.2868361579195614,0.1923595591342743,0.230501899903336,0.18674068679874356,0.00113407082558979,0.1860535544343572,0.1880496562504638,0.23656587231905724
633,0.2668,0.1796,5.7569,0.515033407572383,-0.5738141747554887,-0.7456936676687144,0.7601886856258161,-0.288164599592253,0.1860037691820064,0.1858134984634251,0.1875667409553152,0.2173972289662079,0.2977659330006061,0.2454264376972477,0.18646133620024888,0.000962024163407423,0.1858134984634251,0.1875667409553152,0.25352986655468723
260,1.1079,0.4657,18.3585,0.2535967360961992,0.0445005623706412,-0.3318937620672686,1.263837193840415,-0.5958563403192165,0.1858935753839558,0.1854548002643763,0.1871581178898693,0.2064921270840197,0.2300062223540182,0.1883086696146551,0.18616883117940045,0.0008843907778935673,0.1854548002643763,0.1871581178898693,0.20826900635089765
318,4.6562,0.0455,11.4193,1.353846153846154,0.6680316265024223,-1.3419886033428876,1.0576394825915378,0.131569315507313,0.185672097091215,0.1853540160792648,0.1870515842511309,0.1847573117574016,0.2479796183469262,0.1338923785768098,0.18602589914053688,0.0009023947817399413,0.1853540160792648,0.1870515842511309,0.18887643622704586
400,1.746,0.4355,21.2522,0.2064293915040183,0.2420442393695509,-0.361011840656318,1.3274038943112774,-0.6852284676104533,0.1853686893735288,0.1851108196385003,0.1863888056927846,0.106775692288282,0.2170462327149368,0.1585339699802062,0.18562277156827123,0.0006758183261795602,0.1851108196385003,0.1863888056927846,0.16078529832780833
940,1.0319,0.229,11.4571,0.3847161572052401,0.0136376124535315,-0.640164517660112,1.0590747037239183,-0.4148595739278401,0.1852223401271252,0.1850541973814683,0.1861103258064521,0.2021907406696742,0.2275120827517201,0.1449696223788996,0.18546228777168186,0.0005674794856300095,0.1850541973814683,0.1861103258064521,0.19155748193343128
613,0.31481,0.07,5.7585,1.3714285714285712,-0.5019514806463877,-1.154901959985743,0.7603093711730862,0.1371731930253115,0.1851407964565204,0.1850494546888829,0.1856815178286613,0.1592179464911741,0.2226932228840066,0.1836580105174808,0.1852905896580215,0.0003416203383561945,0.1850494546888829,0.1856815178286613,0.18852305996422047
1085,1.552,0.48,9.3641,0.3852083333333334,0.1908917169221696,-0.3187587626244128,0.9714660429161176,-0.4143043262164141,0.1845188275275629,0.184932115436871,0.1854026952277193,0.1948444228756733,0.2043366520166528,0.1970109665940689,0.1849512127307177,0.00044224321116229364,0.1845188275275629,0.1854026952277193,0.19873068049546502
398,1.3269,0.2162,4.1136,0.9764107308048104,0.1228381940892662,-0.6651443103827085,0.6142220592987854,-0.0103674563096351,0.1840224558309037,0.1846297004414701,0.1851129007921135,0.1376149170650087,0.2484198012681729,0.143686434140017,0.1845883523548291,0.0005463971097641483,0.1840224558309037,0.1851129007921135,0.1765737174910662
852,1.7159,0.5604,6.7845,0.4887580299785867,0.2344919742389883,-0.251501873386263,0.8315178468015999,-0.3109060943597756,0.1839835976881977,0.1845534865157888,0.1842010759407273,0.2496861298300044,0.4076263369591106,0.3932408200923077,0.18424605338157127,0.00028759441335315114,0.1839835976881977,0.1845534865157888,0.35018442896047425
103,0.39739,0.4702,6.8637,0.4472564866014462,-0.4007830657603303,-0.3277173752110794,0.8365582930236525,-0.3494433521025994,0.1833232068946575,0.1844740227893787,0.1838279505628434,0.2604822461128543,0.166055998512317,0.2011480644426189,0.18387506008229318,0.0005768524820114965,0.1833232068946575,0.1844740227893787,0.2092287696892634
733,1.2978,0.2119,13.0936,0.3798961774421897,0.1132077698227351,-0.6738690432892054,1.117059069406643,-0.420335076342926,0.1828574735672984,0.1844175966490495,0.1835667495739063,0.2134353464791551,0.149922916119557,0.1904530213270026,0.1836139399300847,0.0007811313620898371,0.1828574735672984,0.1844175966490495,0.18460376130857156
1112,0.085812,0.2053,4.0953,0.901607403799318,-1.0664519759115056,-0.6876110506294081,0.6122857213766173,-0.0449825306176878,0.1823830560796493,0.184096558949921,0.183464167705332,0.3993356364741589,0.1672246140785377,0.1831899188507829,0.18331459424496743,0.0008664884226816917,0.1823830560796493,0.184096558949921,0.24991672313449312
1086,2.5378,0.677,12.9877,0.3324963072378138,0.4044573930467486,-0.1694113313148556,1.1135322483979653,-0.4782131736846243,0.1823200511668909,0.1834444298666764,0.1830886998376872,0.1169919399361543,0.1599341129686934,0.2082829168526808,0.18295106029041816,0.0005746871747848079,0.1823200511668909,0.1834444298666764,0.1617363232525095
317,1.0836,0.4922,48.1958,0.1072734660707029,0.0348689963611305,-0.3078583906332162,1.683009193502354,-0.9695076868329716,0.1822522162850228,0.1833495668040255,0.1829851321402768,0.1697236092479189,0.1572114953238971,0.198659912297982,0.18286230507644172,0.0005588912292178487,0.1822522162850228,0.1833495668040255,0.17519833895659934
1122,0.2483,0.1704,14.5845,0.4700704225352113,-0.6050232804454357,-0.7685304095693187,1.1638915448075535,-0.3278370743464436,0.1820762643974358,0.1824217964922739,0.1820007513736036,0.2558900272881212,0.1662713833223612,0.1668080807384339,0.18216627075443778,0.0002244896572552917,0.1820007513736036,0.1824217964922739,0.1963231637829721
120,1.2003,0.5305,7.6243,0.55626767200754,0.0792898060986595,-0.2753146117626405,0.8821999765312737,-0.2547161787374,0.1819562728944892,0.1824198335243159,0.181794532700844,0.1820771186787118,0.236281958257721,0.223696402810453,0.1820568797065497,0.0003245636731573485,0.181794532700844,0.1824198335243159,0.21401849324896194
79,0.87805,0.4832,10.1015,0.3313327814569536,-0.0564807527660866,-0.3158730743869246,1.0043858681740545,-0.4797355936937757,0.1817572666727019,0.1821635965845225,0.1817348470973917,0.254502279331782,0.1140807355152907,0.1830784613214764,0.18188523678487203,0.00024132714908471568,0.1817348470973917,0.1821635965845225,0.1838871587228497
256,6.0924,0.3022,6.5259,0.7461945731303772,0.7847884094522298,-0.5197055399969934,0.8146404145666377,-0.1271479137890272,0.1815501329205455,0.1820856043000718,0.1815963316532404,0.1234530905875187,0.1856843470835024,0.1632151825718757,0.18174402295795256,0.00029671862207930085,0.1815501329205455,0.1820856043000718,0.15745087341429895
937,1.6014,0.4791,8.1636,0.4026299311208515,0.2044998241711512,-0.3195738291418546,0.9118817170081924,-0.3950939432142609,0.1811749704092997,0.1817733164147049,0.1810896081590863,0.1801746257539528,0.203406093553517,0.1837047378303466,0.18134596499436362,0.00037255013862719813,0.1810896081590863,0.1817733164147049,0.18909515237927213
261,4.2004,0.3125,5.6143,1.23712,0.6232906498076649,-0.5051499783199059,0.7492956154347815,0.0924118280124401,0.1806475988144292,0.1817281435977816,0.1809882369058598,0.1229981870958587,0.191082316420036,0.2306085474679514,0.18112132643935688,0.0005524299730756583,0.1806475988144292,0.1817281435977816,0.18156301699461538
804,2.1511,0.7562,5.9933,0.5243321872520498,0.332660600270635,-0.1213633269734832,0.7776660172398967,-0.2803934813728941,0.1805752378322068,0.1810757355244507,0.1809519623778892,0.2323608169960701,0.1919262671022778,0.146771229046155,0.1808676452448489,0.0002606847122070368,0.1805752378322068,0.1810757355244507,0.19035277104816764
776,0.95484,0.3777,4.2689,0.3632512576118613,-0.0200693958912956,-0.422853015172475,0.6303159814713493,-0.4397928734567921,0.1805226075684816,0.1809224666440729,0.1802963256449798,0.124845580287236,0.1595542203072493,0.1938108421744145,0.18058046661917812,0.0003170550267650008,0.1802963256449798,0.1809224666440729,0.15940354758963327
