Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
371,0.7747697530636202,0.39980766680854424,0.9558373704592247,0.8592638089169583,0.9928736003432429,0.06660851514681293,0.9992654704518629,13.855,0.2306,5.0215,0.9991326973113617,1.1416065301182505,-0.6371406970413198,0.7008334670285428,-0.00037682820750577727,False,False,True,False
821,0.7157433298182001,0.33179255183224843,0.8803067241822858,0.5256883246092995,0.9682749490640273,0.22301535325322017,0.9814312979821675,1.5437,0.6922,9.8576,0.3111817393816816,0.1885629041579057,-0.15976840504189108,0.9937711914493343,-0.5069858959961462,False,False,True,False
596,0.6495076903895736,0.40775952984611286,0.849071415632422,0.4256414562388011,0.9402228756793204,0.039265510007990945,0.9933371943893329,1.2712,0.4036,19.3727,0.23092170465807732,0.10421388419932318,-0.39404884243512706,1.2871901531602177,-0.6365352452108916,False,False,True,False
556,0.6372541296994834,0.248562238816112,0.6833481453890516,0.45086810796450427,0.7368669414487399,0.3417470645320912,0.9734403891630301,0.07633,0.0593,4.2719,1.4873524451939293,-1.1173047376184029,-1.2269453066357374,0.6306210778321802,0.17241389176755717,False,False,True,False
106,0.5925018653221626,0.22907760618408463,0.7030324044744319,0.36803181087090037,0.7058006145586957,0.33352938177166236,0.8521151149351232,13.893,0.1439,11.8161,0.6108408617095206,1.1427960357135558,-0.8419392060633948,1.0724741577663524,-0.21407191886283325,False,False,True,False
172,0.5924315211851747,0.32330680931737116,0.6416202719569178,0.36329257074531573,0.8066536668282484,0.17735926613210312,0.9732318302632883,0.13411,0.2563,5.5749,1.1498244245025362,-0.8725388374884626,-0.5912513938157561,0.7462370816147819,0.060631529665681166,False,False,True,False
29,0.582610651680176,0.12626650380869486,0.5799096708905319,0.4741175858794158,0.6741464371199184,0.4450918001172943,0.7397877643937198,6.1427,0.7739,5.4138,0.3990179609768704,0.788359305564385,-0.11131515334030107,0.7335022077513035,-0.3990075549960003,False,False,True,False
560,0.5790696542147024,0.4885437042650929,0.8173319593990382,0.10136462045482146,0.978736469079944,0.0003799657934435867,0.9975352563462644,1.4393,0.3499,13.1306,0.3046584738496713,0.15815132539270274,-0.45605605751709355,1.1182845715377316,-0.516186737792353,False,False,True,False
781,0.577087992214478,0.2261418024271189,0.509199095472013,0.41468284087471147,0.5969673736228259,0.40748287318033144,0.9571077779225082,1.0893,0.5408,6.4758,0.4262204142011835,0.03714750363255473,-0.2669633170664205,0.8112934274442682,-0.3703657532079125,False,False,True,False
622,0.5655047406903764,0.2699647594542563,0.5413212020042922,0.3795204528829718,0.6501974018887,0.2808923333276016,0.975592313348316,0.33105,0.237,4.4419,0.8616033755274262,-0.4801064077826637,-0.6252516539898961,0.6475687770992071,-0.06469260825921243,False,False,True,False
110,0.565066514770689,0.4609173742012437,0.7908415713130692,0.13862516536863564,0.9004492533459082,1.5183150905346121e-05,0.9954014006749268,0.34322,0.3537,4.2845,0.5552728300819904,-0.46442741302449025,-0.4513649401852484,0.6319001471668083,-0.25549357636382075,False,False,True,False
798,0.5586233439086461,0.2648038655665641,0.6561894513488917,0.3081937898397501,0.7059098913874471,0.25600930165229663,0.8668142853148454,0.19689,0.1259,4.1117,1.0738681493248607,-0.7057763410234144,-0.8999742698921374,0.6140214199226428,0.030950961497754424,False,False,True,False
1046,0.5504337067867754,0.47685257134868125,0.8007307211231717,0.06326072473436353,0.8953332851362592,0.004092174555727445,0.9887516283843549,1.3713,0.3462,4.3628,0.7047949162333911,0.13713247600899317,-0.4606729364606249,0.6397653044634994,-0.15193723720064564,False,False,True,False
123,0.5500092715135884,0.27763908726988124,0.5482277926034279,0.3128730301107941,0.7452605529364741,0.2454833033857046,0.8982016785315409,0.26898,0.1781,5.0611,0.7259966311061201,-0.5702800107505644,-0.7493360805367565,0.7042449184230212,-0.13906539458284953,False,False,True,False
839,0.5441766689351731,0.21709142936302367,0.4766728405775625,0.4742772258792821,0.5550453947002953,0.3150842052975111,0.8998036782212148,1.8119,0.5288,12.4026,0.3004916792738275,0.25813422499277067,-0.27670855352241613,1.093512737362979,-0.5221675492702043,False,False,True,False
785,0.52957848508591,0.3929690021606133,0.6284111289856847,0.2779600563825233,0.7455463426580131,1.144266941229136e-06,0.9959737531363878,0.78703,0.2986,7.3567,0.4450770261219022,-0.10400871289361972,-0.5249101966109935,0.8666830462421649,-0.3515648224462746,False,False,True,False
1010,0.5285449282766037,0.4426338063047807,0.6496078164178611,0.13197615268054255,0.8624477753930753,5.719585203438159e-05,0.9986357010395052,58.718,0.2163,4.1131,1.2963476652797041,1.7687712546097138,-0.6649434805609086,0.6141692684491813,0.11272148985552959,False,False,True,False
136,0.526639092200147,0.4068546082591286,0.5927681970118153,0.23633743260358744,0.8173490347466075,4.054198659719203e-05,0.9867002546521277,0.95302,0.3488,13.6926,0.39220183486238536,-0.020897985197458762,-0.4574235237394704,1.1364859213583254,-0.40649037887643213,False,False,True,False
868,0.5201876580988382,0.26689258377269215,0.4876317529016289,0.33700987539933064,0.5142986800897767,0.29505283839482227,0.9669451437086323,2.0156,0.4302,16.9531,0.2715016271501627,0.3044043496837311,-0.36632959394855624,1.22924912376593,-0.5662275632750631,False,False,True,False
193,0.5185525105504559,0.23882552914601093,0.5347568778125218,0.42850069337527347,0.5359059559668471,0.21673762931883042,0.8768613962788065,0.23225,0.3411,6.1164,0.41659337437701555,-0.6340442773343206,-0.46711828059260274,0.7864958796363328,-0.38028764147992744,False,False,True,False
43,0.516230479025538,0.3955244256609389,0.48522229081065754,0.2928297619217173,0.8258783164145836,3.4856571727030113e-47,0.9772220259807315,0.0090845,0.0633,5.1091,1.7156398104265405,-2.041698970746327,-1.198596289982645,0.7083444031761306,0.23442611523547308,False,False,True,False
335,0.5126009768311193,0.4482821671184403,0.578454760495617,0.1051815609319967,0.8850657787892436,1.3133479539392917e-05,0.9942896504592,0.67177,0.409,6.0491,0.41955990220048905,-0.17277939484590937,-0.38827669199265824,0.7816907640559065,-0.3772060244946551,False,False,True,False
847,0.5071115979897067,0.3903785770819575,0.51811109281,0.23063870520234925,0.7852871628595435,0.02349687301879377,0.978024156057847,22.999,0.0929,7.6952,0.8826695371367063,1.3617089532383162,-1.0319842860063582,0.8862199117266436,-0.05420186160992501,False,False,True,False
146,0.5047280977398977,0.43347494639904927,0.5532859794898314,0.07101205265735491,0.8905509812360624,0.050371992340317764,0.9584194829759218,11.498,0.34,9.0474,0.5352941176470588,1.060622304309956,-0.46852108295774486,0.956523791593644,-0.27140752905718035,False,False,True,False
1023,0.5022181859233916,0.2728759009735594,0.4647460887884586,0.3304223269906149,0.6640024073650233,0.17982022073813814,0.8720998857347232,372.4,0.045,6.4346,1.8822222222222222,2.5710096723093048,-1.3467874862246563,0.8085215546293504,0.27467089655536325,False,False,True,False
741,0.4993320066644519,0.2740585007632648,0.5556302303539095,0.35399530047964584,0.6638723063010076,0.11071344013226228,0.8124487560554345,2.6871,0.8617,7.2308,0.2995241963560404,0.42928382893412503,-0.06464390705442685,0.859186349350555,-0.5235680884017042,False,False,False,False
95,0.4972101298034194,0.29935422888196894,0.4272171625164856,0.39159899351966854,0.5182071348260532,0.16830773491817097,0.9807196232367188,39.444,0.0137,4.5422,6.54014598540146,1.5959809501292492,-1.8632794328435933,0.657266252953749,0.8155874425057185,False,False,False,False
1006,0.49585145993429336,0.26782012618196754,0.4494374368696291,0.2950297099757688,0.5277464892374368,0.2716907510379701,0.935352912550662,0.3582,0.364,5.4401,0.4774725274725275,-0.4458744184869873,-0.438898616350944,0.7356068829792511,-0.3210516115364083,False,False,False,False
1036,0.4952474144423544,0.38774668122306527,0.4298251702280434,0.30181431632349653,0.7494495140179729,4.8163152493428156e-05,0.9950999084897658,0.71148,0.0634,6.151,1.2492113564668772,-0.14783730360741143,-1.1979107421182673,0.7889457270237478,0.09663592370776089,False,False,False,False
573,0.4952314080580112,0.4074818452190281,0.3973801325723584,0.12675919357860288,0.8983882409075359,0.10592952268206791,0.9476999505494909,2.0132,0.4445,10.8222,0.40832395950506184,0.3038869217251018,-0.3521282346937675,1.0343155556632582,-0.38899513593410123,False,False,False,False
809,0.4945889205794776,0.2812096348212512,0.6619418141910685,0.4081576194980718,0.662348918696793,0.03725158598947482,0.7032446645219796,0.49639,0.2476,4.357,0.30654281098546043,-0.30417697614301775,-0.6062493596519196,0.6391875599357539,-0.5135088644526,False,False,False,False
849,0.48472896005405486,0.29034922278196207,0.5478761602035119,0.5282646215285383,0.5621586156711486,2.4740855997074977e-20,0.7853454028670755,0.35735,0.1865,6.006,0.6916890080428955,-0.4469062135628141,-0.7293211638552936,0.7785853278629623,-0.16008912584545743,False,False,False,False
134,0.4817560977856183,0.30882863550870937,0.6376347240767061,0.3247138854425384,0.6921025636622294,0.012188132918594417,0.7421411828280232,0.83716,0.3107,7.2748,0.4776311554554233,-0.07719153068486387,-0.5076587467450255,0.8618210581266268,-0.32090735231196615,False,False,False,False
331,0.48078194342890485,0.2749779675911164,0.373129480953105,0.37183758955589974,0.45962555346049677,0.2459052997255912,0.9534117934494315,9.5884,0.2022,6.2851,1.1587537091988132,0.9817461432349174,-0.6942188487450177,0.7983121919826278,0.06399113734198054,False,False,False,False
837,0.47660277861758793,0.40791188357607544,0.6042368581887075,0.11427636113406418,0.6946332086050793,2.539149763912265e-13,0.969867465159835,0.027241,0.0472,5.2444,1.7139830508474576,-1.564776953788971,-1.3260580013659122,0.7196958087174565,0.23400652297818453,False,False,False,False
826,0.4743440519616099,0.2776544613470745,0.596888989488673,0.4602227973540238,0.6328046582381299,1.9687568814911023e-07,0.6818036178515345,0.49438,0.2512,8.4651,0.4315286624203822,-0.3059391068216036,-0.5999803649348415,0.9276320928869705,-0.36499035286279036,False,False,False,False
162,0.4735094669476422,0.36564457692778296,0.4677717185044964,0.2764220716582764,0.6650786879686041,6.967732037774467e-10,0.9582748559100608,0.18913,0.4006,5.0247,0.5274588117823265,-0.7232395774422224,-0.39728905504244255,0.7011101372897544,-0.2778114479052441,False,False,False,False
643,0.472556471623239,0.2769164368869139,0.38750855766861403,0.37172733865181157,0.3986122258177399,0.2488360342430563,0.9560982017349734,0.75217,0.2658,12.5577,0.30398796087283675,-0.12368399223012935,-0.5754450233932868,1.0989101036705038,-0.517143615832127,False,False,False,False
811,0.4703389653386935,0.3772926934579043,0.4710878310332785,0.2520187166564358,0.635537817279903,9.551837015923969e-07,0.9930495065401488,0.45188,0.1251,4.3968,0.8896882494004796,-0.34497687991653436,-0.90274269030658,0.6431367110434376,-0.05076214535871163,False,False,False,False
1062,0.47000644958097243,0.3875821739320488,0.6066370287425538,0.1615143566947873,0.6175316999084771,1.77415044782594e-10,0.9643491623816288,31.769,0.347,9.5904,0.37579250720461094,1.50200354465664,-0.4596705252091263,0.9818367212655508,-0.42505188339497235,False,False,False,False
393,0.4692667278246125,0.4879723650204976,0.3170504394070517,0.05363608960780504,0.9747439655644334,0.00090314454381237,0.9999999999999603,1.4804,0.5205,16.6765,0.2578290105667628,0.17037907642307415,-0.2835792661534451,1.2221049078014432,-0.5886682180135816,False,False,False,False
770,0.4671651125192122,0.3161325922470809,0.3536678241306452,0.3206937989768467,0.4858905542398965,0.1779245145575473,0.9976488706911253,0.67394,0.9316,6.3658,0.3146200085873766,-0.1713787664154516,-0.03077052013735692,0.8038529898833462,-0.5022136614242075,False,False,False,False
66,0.46701336725979187,0.21950817281742202,0.47838405625166547,0.4417494463692693,0.5296058595100533,0.13699711770744621,0.7483303564605247,2.1508,0.1168,16.8691,0.5291095890410958,0.3326000278050816,-0.9325571572236193,1.2270919127337463,-0.2764543676875649,False,False,False,False
164,0.4663164765486075,0.14746259254966568,0.41387207377719554,0.3431374467287349,0.6155875600799566,0.3271307521219325,0.6318545500352178,0.91884,0.0414,7.9599,1.3623188405797102,-0.03676010685843677,-1.3829996588791011,0.9009076117425697,0.13427876286244336,False,False,False,False
148,0.46098213275591027,0.32783555523861574,0.4706794491953434,0.36781642745106663,0.5593509579607582,2.156120402473002e-05,0.9070422679683584,0.40471,0.7749,8.07,0.2639050200025809,-0.3928560644713847,-0.11075433910702034,0.9068735347220704,-0.5785523485496191,False,False,False,False
