Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
688,0.1096437018391652,0.17006902393030304,1.5511060422669278,4.0029978625809495e-10,9.395921897283286e-17,0.1611251146382208,0.1611251146382207,2.6695380413336766e-74,0.38709339415730537,0.38709339415730537,0.9966492209768554,0.83417,0.6221,9.6266,0.43079890692814665,-0.07874543312928849,-0.2061397986573304,0.9834729265880104,-0.3657254073138807,False,False,False,False,False,False,False
432,0.10960392231916678,0.1573025989726692,1.4351911983833194,0.010617438180273896,1.127853495485396e-13,0.1834712459134919,0.1834712459133791,7.255056190545137e-40,0.3539309275019553,0.3539309275019553,0.817566133970519,0.72072,0.2639,9.9209,0.4854111405835543,-0.1422334260894129,-0.5785606097799503,0.9965510720840186,-0.31389026047536345,False,False,False,False,False,False,False
589,0.10914817742234195,0.13584221253702916,1.2445668200736708,0.10187207499970145,0.0028948469655105443,0.10697472466929402,0.10407987770378348,9.48256653376245e-06,0.33398975791067,0.3339802753441362,0.9886656837659038,0.33851,0.2968,4.614,0.5754716981132075,-0.470428497198422,-0.5275361033930105,0.6640775901850746,-0.23997603025400321,False,False,False,False,False,False,False
1011,0.10896879178989435,0.09963213597710004,0.914317991393568,0.17352996739003407,1.1458003954029466e-17,0.18194564481970665,0.18194564481970665,1.4375942974778952e-19,0.18936834673973102,0.18936834673973102,-0.3985949615273362,2.0303,0.2572,8.1188,0.5583203732503889,0.30756021462173594,-0.5897290357478155,0.9094918430477087,-0.25311652434590287,False,False,False,True,False,False,False
791,0.107596040485583,0.16029344898960698,1.4897707514931975,3.3059867746075192e-09,1.0395964463321805e-17,0.17968961951416856,0.17968961951416856,1.607955717552002e-26,0.3582905796077597,0.3582905796077597,0.8410820088421764,0.22586,0.1175,10.486,0.5114893617021277,-0.6461606761954575,-0.929962133392245,1.0206098533777046,-0.29116339460501556,False,False,False,False,False,False,False
1012,0.10729306847929895,0.15717991625220382,1.464958583349158,5.170931505561985e-11,6.510842719026894e-36,0.1892276547425389,0.1892276547425389,2.8842551859019182e-49,0.3472376876022466,0.3472376876022466,0.7672258985527254,1.4471,0.3266,8.6566,0.5838946723821188,0.16049854352234602,-0.48598381959935066,0.93734735031084,-0.23366548735464374,False,False,False,False,False,False,False
469,0.10722081361677342,0.13584622186300044,1.2669761085639424,0.047787700030501284,0.016082225121070666,0.14323689805311263,0.12715467293204197,7.545035193224562e-17,0.3289972448791824,0.32899724487918236,0.9761482504366912,1.94,0.4947,12.8664,0.3616333131190621,0.287801729930226,-0.3056580896358188,1.1094570489369127,-0.44173156979680817,False,False,False,False,False,False,False
132,0.10623725659229125,0.14797705946169495,1.3928921950673798,2.6758997330497944e-06,3.1772472281179075e-11,0.22723426349240186,0.2272342634606294,6.295435741961883e-18,0.3039493435375489,0.3039493435375489,0.5091960260524244,3.5247,0.9318,5.0413,0.6382270873578021,0.5471221585220075,-0.03067729388779786,0.7025425424030116,-0.19502476761292473,False,False,False,False,False,False,False
452,0.10613311928973683,0.1499188009294817,1.4125542319609998,2.4538716025825786e-18,2.8708518477190965e-25,0.2132713205644496,0.2132713205644496,1.1966590187775567e-38,0.3173942758842345,0.3173942758842345,0.5866466749762472,0.67961,0.2687,4.9992,0.5381466319315221,-0.1677402394073664,-0.5707323335668315,0.6989005116593519,-0.26909937347465646,False,False,False,False,False,False,False
691,0.10540238856643377,0.18096755299886108,1.7169206342567203,3.2954759122450878e-09,2.0554048186736955e-27,0.10911272781129655,0.10911272781129655,1.6786311338157178e-40,0.4178992117253964,0.4178992117253964,1.2735524791642665,1.344,0.385,16.9631,0.26363636363636367,0.12839926871780646,-0.4145392704914993,1.2295052223232494,-0.578994687259269,False,False,False,False,False,False,False
439,0.10534693786766,0.12393708804143982,1.1764658639862384,0.1065733704804353,1.1124085221132739e-10,0.11705957687438232,0.11705957676314147,5.393168469970954e-13,0.30310174187170214,0.30310174187116284,0.7923869849510601,3.5231,0.471,7.7135,0.49872611464968153,0.5469249704113962,-0.3269790928711038,0.8872514838586858,-0.30213789035129035,False,False,False,False,False,False,False
