Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
146,0.772963804661446,0.41659822737634955,0.9522140530776041,0.9091390276828898,0.9863964734370613,0.029920579438892675,0.9871488896707823,11.498,0.34,9.0474,0.5352941176470588,1.060622304309956,-0.46852108295774486,0.956523791593644,-0.27140752905718035,False,False,True,False
596,0.7120765317146411,0.3342422970111983,0.8270272831799018,0.5806275942741501,0.9747654555593672,0.19081741279029255,0.9871449127694937,1.2712,0.4036,19.3727,0.23092170465807732,0.10421388419932318,-0.39404884243512706,1.2871901531602177,-0.6365352452108916,False,False,True,False
821,0.7118885987673429,0.3840054601943872,0.9329171542993874,0.5517346483694368,0.9801084589452298,0.10618131199013818,0.9885014202325223,1.5437,0.6922,9.8576,0.3111817393816816,0.1885629041579057,-0.15976840504189108,0.9937711914493343,-0.5069858959961462,False,False,True,False
1072,0.6979273571740036,0.20630130569503866,0.7328350274740052,0.5507109167624668,0.7703758369072985,0.4520507252086377,0.9836642795176103,0.71992,0.5041,4.6202,0.6407458837532236,-0.14271576119219395,-0.29748330256184946,0.6646607757761195,-0.19331417510704765,False,False,True,False
1006,0.6535793294426411,0.26326628615188064,0.6504009033965134,0.4184396938379478,0.8660809911642423,0.3694642983416638,0.9635107604728381,0.3582,0.364,5.4401,0.4774725274725275,-0.4458744184869873,-0.438898616350944,0.7356068829792511,-0.3210516115364083,False,False,True,False
1046,0.6428733971828834,0.4205478676913081,0.923014789310771,0.21277744019456815,0.9437612698226345,0.1538512085234045,0.980962278063039,1.3713,0.3462,4.3628,0.7047949162333911,0.13713247600899317,-0.4606729364606249,0.6397653044634994,-0.15193723720064564,False,False,True,False
1010,0.5970806809158582,0.46813235365191064,0.8479429505925176,0.18580287917016816,0.9522418734087397,3.996002624871583e-06,0.9994117054052405,58.718,0.2163,4.1131,1.2963476652797041,1.7687712546097138,-0.6649434805609086,0.6141692684491813,0.11272148985552959,False,False,True,False
1093,0.5847280010847503,0.231962796081398,0.5055584661506971,0.4647912945245418,0.5872889904463535,0.3869831027653077,0.9790181515368509,9.1064,0.6128,4.3295,0.8908289817232377,0.9593467228420827,-0.21268124337545247,0.6364377439793963,-0.05020566231858624,False,False,True,False
1023,0.5701950870160266,0.3348634277668373,0.5035346467401477,0.31763390124800717,0.8549285589279185,0.2010226609704358,0.9738556671936235,372.4,0.045,6.4346,1.8822222222222222,2.5710096723093048,-1.3467874862246563,0.8085215546293504,0.27467089655536325,False,False,True,False
397,0.5687056248180741,0.29024136345447504,0.6568330235750717,0.3025434775834806,0.6942897512521999,0.2476525442583213,0.9422093274212969,0.41563,0.2016,11.0346,0.4885912698412699,-0.38129311278897504,-0.6955094722265123,1.0427565947753064,-0.3110542972758759,False,False,True,False
371,0.5562475351186695,0.4621119604313062,0.7648165073954024,0.06309937535290333,0.942776328799774,0.050909241647473506,0.9596362223977942,13.855,0.2306,5.0215,0.9991326973113617,1.1416065301182505,-0.6371406970413198,0.7008334670285428,-0.00037682820750577727,False,False,True,False
556,0.5388264568916342,0.28487958733658303,0.46027351895511004,0.3079901098713134,0.6638686325715973,0.2900146306763265,0.9719853923838236,0.07633,0.0593,4.2719,1.4873524451939293,-1.1173047376184029,-1.2269453066357374,0.6306210778321802,0.17241389176755717,False,False,True,False
1062,0.5260506742627692,0.378855275781023,0.6027406827641899,0.32288931222489103,0.715659624059901,7.243783806062326e-13,0.9889637522641398,31.769,0.347,9.5904,0.37579250720461094,1.50200354465664,-0.4596705252091263,0.9818367212655508,-0.42505188339497235,False,False,True,False
781,0.518551084983273,0.197501718596253,0.4330080954991056,0.41608738784514665,0.5339067514749535,0.35681277337831085,0.852940416718848,1.0893,0.5408,6.4758,0.4262204142011835,0.03714750363255473,-0.2669633170664205,0.8112934274442682,-0.3703657532079125,False,False,True,False
1034,0.507269685984642,0.3081114315594367,0.48950994572170925,0.2958011125185736,0.7532753028455248,0.12872110370283604,0.8690409651345661,0.44289,0.0609,7.5352,1.2660098522167487,-0.3537041255265943,-1.2153827073671246,0.8770947838893582,0.10243708541808158,False,False,True,False
560,0.49501978199870955,0.4030673022098364,0.4191472929745743,0.2592917265994138,0.8022261780306542,0.00015386938250348012,0.994279843006402,1.4393,0.3499,13.1306,0.3046584738496713,0.15815132539270274,-0.45605605751709355,1.1182845715377316,-0.516186737792353,False,False,False,False
622,0.4944761684692572,0.35070433784094546,0.5895131255400247,0.2983443857237535,0.594277836937253,0.02901480798938915,0.9612306861558655,0.33105,0.237,4.4419,0.8616033755274262,-0.4801064077826637,-0.6252516539898961,0.6475687770992071,-0.06469260825921243,False,False,False,False
168,0.49438176926093896,0.48040047198701913,0.4515837244692295,0.04731825102439214,0.9690317043997075,0.003975166580048329,0.9999999998313174,0.22218,0.2072,5.0151,0.8938223938223938,-0.6532950375669138,-0.6836102489268046,0.7002795971800063,-0.048748768727279894,False,False,False,False
331,0.4900125542908184,0.23806118110426727,0.41686384082781625,0.3730741195321814,0.7074022179585907,0.19348659599741794,0.759235997138086,9.5884,0.2022,6.2851,1.1587537091988132,0.9817461432349174,-0.6942188487450177,0.7983121919826278,0.06399113734198054,False,False,False,False
598,0.4886045257239428,0.3182752293014827,0.5475643580707287,0.4177877335962691,0.6106520963328841,7.02905740441999e-05,0.866948150045788,0.64187,0.64,7.2147,0.3803125,-0.1925529220862876,-0.1938200260161128,0.8582182770714613,-0.419859400089841,False,False,False,False
847,0.48561900455986373,0.3980797470386686,0.43032093262562177,0.18325237688615237,0.7951391616212304,0.03935904772027256,0.9800235039460417,22.999,0.0929,7.6952,0.8826695371367063,1.3617089532383162,-1.0319842860063582,0.8862199117266436,-0.05420186160992501,False,False,False,False
