number,prob_ann,anomaly_score,anomaly_score_norm,combined_score
717.0,0.9992417908749904,-11.30923861023717,1.0,0.9996208954374952
717.0,0.9988705251572763,-11.30923861023717,1.0,0.9994352625786381
717.0,0.9986365816209419,-11.30923861023717,1.0,0.999318290810471
717.0,0.9974729314162661,-11.30923861023717,1.0,0.998736465708133
717.0,0.9960691229325574,-11.30923861023717,1.0,0.9980345614662787
