Source_ID,E_peak,Beta,log_E_peak,log_Beta,ANN_Prob_Mean,ANN_Prob_Std,ANN_Prob_Min,ANN_Prob_Max,OCSVM_Score,OCSVM_Prediction,OCSVM_Anomaly_Score,OCSVM_Anomaly_Rank,OCSVM_Log(E_peak),OCSVM_Log(beta)
1078,190.24,0.0575,2.2793018372746165,-1.2403321553103694,0.2852550364171706,0.0089320510281115,0.2751680566289263,0.2921616324898163,0.01992471072563573,1,-0.01992471072563573,54.38905585010974,-0.6117033743480964,-1.0222763947111522
579,1.306,0.2097,0.1159431769390551,-0.6784015695346561,0.2851176812498326,0.008949402629958,0.2750283314901346,0.2920977045486907,0.003313531332166164,1,-0.003313531332166164,67.78445067293536,1.4389693137379866,-2.537602002101044
464,1.2396,0.6127,0.0932815675672454,-0.212752119668046,0.285017657871206,0.0090141122134232,0.2748675445706972,0.2920891160307543,0.037246461865403035,1,-0.037246461865403035,40.42064999259834,-0.3616205785263177,-0.4187331947263294
846,1.6648,0.5017,0.2213620672035705,-0.2995558989722485,0.2848239438754011,0.0090795952490327,0.2746426251514502,0.2920813084935786,0.04347882511133716,1,-0.04347882511133716,35.39481983442332,-0.1292918440004356,-0.4271283977995198
1066,2.9578,0.1104,0.4709688046057961,-0.95703092660682,0.2846642682445883,0.0089261376806951,0.2746254043721551,0.2917065306254523,0.04215468650315313,1,-0.04215468650315313,36.46261634884452,0.2598326990634835,-0.1712112518150468
972,0.72243,0.2038,-0.1412042275839023,-0.6907958203295924,0.2846020486305239,0.0089566428663392,0.2745203982378569,0.2916407966119453,0.02994194877255474,1,-0.02994194877255474,46.31107080797218,-0.2254684363829462,-0.8193007987039652
764,0.75236,0.2897,-0.1235743022246123,-0.5380515047962382,0.2842235837743955,0.0093352751585627,0.2737353442891307,0.2916229266286518,0.04028632354557127,1,-0.04028632354557127,37.9692799575098,-0.2597004852068499,-0.4423725115731734
836,1.7708,0.3743,0.2481695133068103,-0.426780172885578,0.2841894514739764,0.0093345087826476,0.273705953940329,0.2916003622471593,0.03416153402515221,1,-0.03416153402515221,42.908361758346445,-0.4523975702143187,-0.5715412264844199
370,0.3032,0.1796,-0.5182708030399841,-0.7456936676687144,0.2839335435877778,0.0092280860754911,0.2736361605178883,0.2914551023863169,0.013536404384770995,1,-0.013536404384770995,59.540639832080686,1.5612922403789582,-1.0362121726544449
316,1.6702,0.2616,0.2227684793485798,-0.5823622603477704,0.2837462805056616,0.0091456929564862,0.2735855239295503,0.2913192415917565,0.04673239097832049,1,-0.04673239097832049,32.77111694506409,0.2734411343128135,-0.2436682326789424
628,0.64093,0.5377,-0.1931893999254789,-0.2694599635228808,0.2834941571977453,0.0091056153471327,0.2733996109056656,0.2910884545324677,0.05016543859367262,1,-0.05016543859367262,30.0026784637314,0.3038869217251018,-0.3521282346937675
349,0.75371,0.8284,-0.1227957226000313,-0.081759909778585,0.2834421519532835,0.0091496991358552,0.2732896693199848,0.2910506485023484,0.0334014237953264,1,-0.0334014237953264,43.52132104294656,-0.407756604062422,-0.6526699846830496
427,1.0361,0.9997,0.0154016737029491,-0.0001303078917321,0.2832175557003861,0.0091999356111472,0.2729518748968334,0.290716968196761,0.039635381349226506,1,-0.039635381349226506,38.4942052214139,-0.2238002143531044,-0.5644741485013453
632,0.5431,0.816,-0.2651201972073724,-0.0883098412461388,0.2831254139884262,0.0091691061754899,0.2728753737967683,0.2905471741891549,0.027401734644810105,1,-0.027401734644810105,48.35952085294829,-2.682187291849178,-1.2335871528876006
957,0.62839,0.7321,-0.2017707348022981,-0.1354295931465697,0.2830528965296724,0.0091244209834284,0.2728554741258103,0.2904460554910301,0.019042741200529623,1,-0.019042741200529623,55.10028349570009,-1.4993382237254835,-1.161780778092374
442,0.49848,0.5413,-0.3023522617532949,-0.2665619729089387,0.2829884832973804,0.0090739281308042,0.2728524944656761,0.2903548400705805,0.02707907716097646,1,-0.02707907716097646,48.619714562624935,-0.5192171974385207,-0.2816644210914932
594,0.45012,0.4002,-0.3466716898016524,-0.3977229156998074,0.2828763773764208,0.0091104994564384,0.2727045876490138,0.2902865400069335,0.040179801770903634,1,-0.040179801770903634,38.05518001283411,0.1159431769390551,-0.6784015695346561
1062,31.769,0.347,1.50200354465664,-0.4596705252091263,0.2827831264811811,0.0092203703607098,0.2724756961546447,0.2902461466559961,0.02490854871480741,1,-0.02490854871480741,50.370046963588536,-0.5755267268046657,-0.8338660296948909
344,0.95845,0.3411,-0.0184305382793848,-0.4671182805926027,0.2824169743970078,0.008934853307029,0.2724687397842761,0.2897588067803335,0.03242255670913985,1,-0.03242255670913985,44.31068769705016,-0.2707622938478597,-0.7486051499598957
831,1.6266,0.2796,0.2112807679641292,-0.5534628329263562,0.2822620128293998,0.0088286928411149,0.2724167112078415,0.2894755901488564,0.035237340974959896,1,-0.035237340974959896,42.040821982604854,-0.4372671148086912,-0.5101820916985493
585,4.2983,0.2698,0.6332967238119451,-0.5689580546641145,0.2818865952656219,0.008407613791428,0.2724005126586376,0.288418112804884,0.014595745626147849,1,-0.014595745626147849,58.68637814215372,-1.145232575664756,-0.7958800173440752
