Position,Source_ID,E_peak,Beta,Log_E_peak,Log_Beta,ANN_Prob_Mean,ANN_Prob_Std,OCSVM_Anomaly_Rank,OCSVM_Prediction,OCSVM_Anomaly_Score,OCSVM_Log_E_peak,OCSVM_Log_Beta
1054,936,0.27233,0.1565,-0.5649045139417118,-0.8054856581175327,0.1685162523569027,0.0084200041621928,100.0,-1,0.036635889809132904,3.469895618975018,-1.0376306643299789
275,661,0.91753,0.9206,-0.0373797269434956,-0.0359290294420445,0.3444666194557653,0.0110794831471154,78.07801904508122,-1,0.009451177218066098,-2.278139942309905,-0.8620132672764684
1116,809,0.49639,0.2476,-0.3041769761430177,-0.6062493596519196,0.1116731476018644,0.004673520763018,75.04150316528998,-1,0.0056856958211025654,0.7714037303044066,-2.619788758288394
1017,890,0.20816,0.1678,-0.681602720782489,-0.7752080435073185,0.1896250423256452,0.0068727624570152,73.52899741737232,-1,0.003810088222773178,1.682983961845778,-8.686758342857122e-05
