number,prob_0,prob_ann,prob_ann_std
342.0,0.3104294378370216,0.3104294378370216,0.06844907778096344
343.0,0.30223624493888784,0.30223624493888784,0.06871975038422125
344.0,0.21616095757510684,0.21616095757510684,0.05140178471040223
345.0,0.005201401541460855,0.005201401541460855,0.005426156663935275
346.0,0.5120263402186085,0.5120263402186085,0.12442366896720754
347.0,9.86368203321745e-10,9.86368203321745e-10,1.4790674505468733e-09
348.0,0.35173847407818604,0.35173847407818604,0.07690293807349254
349.0,0.422918991349179,0.422918991349179,0.14946330218723866
350.0,2.2221720160380292e-23,2.2221720160380292e-23,3.509522379982361e-23
351.0,0.0001781708775610656,0.0001781708775610656,0.0002714506758146545
352.0,8.686883376400866e-06,8.686883376400866e-06,1.057048049331415e-05
353.0,0.22743235905280995,0.22743235905280995,0.05694362814892484
354.0,2.318599365110682e-22,2.318599365110682e-22,3.8786419733251545e-22
355.0,0.00043890419936982647,0.00043890419936982647,0.000572573854036988
356.0,8.30581484792537e-44,8.30581484792537e-44,1.4028025754136038e-43
357.0,0.04534525967040626,0.04534525967040626,0.030247505456402805
358.0,0.2700765429184298,0.2700765429184298,0.07496475632030349
359.0,0.1992152569489968,0.1992152569489968,0.06162900082842915
360.0,8.057253967175459e-07,8.057253967175459e-07,1.0852710105533879e-06
361.0,2.1190559953159787e-07,2.1190559953159787e-07,4.0731319001701535e-07
362.0,9.920400608373131e-40,9.920400608373131e-40,1.9952099917419935e-39
363.0,0.17622764211677558,0.17622764211677558,0.03716393823856471
364.0,0.14602567208131997,0.14602567208131997,0.1462246680823404
365.0,1.0607546804007337e-09,1.0607546804007337e-09,1.685805639987342e-09
366.0,2.782828272898422e-26,2.782828272898422e-26,3.8200580288549295e-26
367.0,0.000677938686907906,0.000677938686907906,0.0008393453894404699
368.0,0.04212660644048029,0.04212660644048029,0.03486930346116584
369.0,0.15105884470692332,0.15105884470692332,0.018188633585491196
370.0,2.3129784465352117e-10,2.3129784465352117e-10,3.040796542864671e-10
371.0,0.24747911048887147,0.24747911048887147,0.027053849431437745
372.0,7.046028864544012e-12,7.046028864544012e-12,1.0566796196781186e-11
373.0,1.6439125777543043e-17,1.6439125777543043e-17,2.921831184335942e-17
374.0,6.277453553923748e-08,6.277453553923748e-08,1.1348491840037312e-07
375.0,1.4666773252216257e-51,1.4666773252216257e-51,3.272349313681733e-51
376.0,0.35894734831190434,0.35894734831190434,0.05030926198874385
377.0,5.365011218393248e-53,5.365011218393248e-53,1.0740422722060599e-52
378.0,4.215692786440385e-09,4.215692786440385e-09,5.634746734038878e-09
379.0,9.641342156071459e-55,9.641342156071459e-55,2.0791447961563488e-54
380.0,1.7913393589104243e-10,1.7913393589104243e-10,1.730110726857668e-10
381.0,0.2091912513820639,0.2091912513820639,0.10444660030232918
382.0,0.5191265713288251,0.5191265713288251,0.10452647380054245
383.0,0.30112928766392516,0.30112928766392516,0.07454306374491887
384.0,0.10355169948455771,0.10355169948455771,0.08844208981748267
385.0,2.940104784878028e-08,2.940104784878028e-08,4.574401297646886e-08
386.0,0.21513318961884792,0.21513318961884792,0.02947608460721849
387.0,0.1896606268602569,0.1896606268602569,0.018033926553918386
388.0,0.13862938860844493,0.13862938860844493,0.13039676744888548
389.0,8.666095828182905e-06,8.666095828182905e-06,1.1191565405635104e-05
390.0,0.49533322581206923,0.49533322581206923,0.11284017889006037
391.0,0.0002319652893263038,0.0002319652893263038,0.0002799885766073241
392.0,0.45295150996334926,0.45295150996334926,0.1388932982655045
393.0,0.2070340975835902,0.2070340975835902,0.030795849049016
394.0,0.2343187617019379,0.2343187617019379,0.11523657608424477
395.0,0.37865583847789974,0.37865583847789974,0.07264158453610838
396.0,8.573694941778408e-08,8.573694941778408e-08,1.1528033330797198e-07
397.0,7.435657660158355e-07,7.435657660158355e-07,9.479343738945107e-07
398.0,0.03704833788479158,0.03704833788479158,0.027716941000573397
399.0,0.21980689179251028,0.21980689179251028,0.18331714122069914
400.0,0.15025786390782234,0.15025786390782234,0.07153163969985964
401.0,4.542035538679467e-19,4.542035538679467e-19,7.60676754818132e-19
402.0,0.23755871607466866,0.23755871607466866,0.09363608754708498
403.0,0.17687557711716967,0.17687557711716967,0.09176041573730412
404.0,3.388704159967378e-07,3.388704159967378e-07,4.731625831230479e-07
405.0,0.024025694320199582,0.024025694320199582,0.02701395547150397
406.0,3.325934622000362e-30,3.325934622000362e-30,5.6129944699560264e-30
