E_peak	beta	sigma_det	beta_Rel	number	svm_score	prediction	Anomaly_Score	Anomaly_Rank(%)
3.469895618975018	-1.0376306643299789	0.6796640595135837	0.3179813573759845	1054	-0.16103997842523743	-1	0.16103997842523743	100.0
1.682983961845778	-8.686758342857122e-05	0.6326900683245215	-1.1910272650567593	1017	-0.06533630450565431	-1	0.06533630450565431	79.57068953026425
-2.278139942309905	-0.8620132672764684	0.8064241959489677	-0.0028540813467567185	275	-0.03679434446066754	-1	0.03679434446066754	73.47800218302841
0.7714037303044066	-2.619788758288394	0.7473185682935716	1.599337132992489	1116	-0.03321169537615898	-1	0.03321169537615898	72.71323477699299
1.510142699402573	0.0	0.6172625170913744	-3.0457574905606752	307	-0.028459193831793517	-1	0.028459193831793517	71.69874572363311
1.4939596745541812	-0.0003910410285829482	0.649860368042463	-1.2794496555654609	240	-0.025029326149422104	-1	0.025029326149422104	70.96659168101864
1.902302114017725	-0.2016947179780235	0.615255466590478	-0.007597994694296797	287	-0.02413393903659422	-1	0.02413393903659422	70.77545856596257
1.8522969658269255	-2.5228787452803374	1.3663743882455943	0.7215358322347604	126	-0.00022807660486678927	-1	0.00022807660486678927	65.67241219728373
