Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,F_peak,Beta,log_F_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
479,0.3263416942212338,0.3125787157200405,0.3872147746097352,0.00017365429345741392,0.5045115796734936,7.61923444250426e-41,0.879970565419321,2.3582,0.3663,0.3725806350309132,-0.43616308133545506,False,False,False,False
740,0.32623456192187517,0.1941219653900523,0.40165309432704843,0.23060600722785918,0.46758993516608793,4.554375478340599e-22,0.4979054344720842,0.36038,0.5254,-0.4432393190543895,-0.2795099315499485,False,False,False,False
763,0.3257231459025144,0.2236315921166766,0.3971335601171774,0.12674713248205316,0.4770529639043879,8.451671048449994e-38,0.5703759908933728,1.0198,0.3797,0.008515007631454796,-0.4205594028602028,False,False,False,False
306,0.325582543771188,0.20221285112212098,0.4014363404178422,0.19523227784220407,0.4611775310099744,9.12030003950956e-13,0.5222937902829365,0.92599,0.175,-0.033393703348594005,-0.7569619513137056,False,False,False,False
764,0.3254780072644184,0.2393248004441945,0.403519809198979,0.07938853992021601,0.48950258518860235,1.2610627457411565e-06,0.6106717616653119,0.75236,0.2897,-0.12357430222461231,-0.5380515047962382,False,False,False,False
1079,0.3253789331011122,0.12597959466833314,0.36028705169422104,0.3041729065861158,0.38526134438131887,6.098128613802181e-21,0.462569177163466,2.0623,0.6162,0.3143518417756629,-0.21027830601907818,False,False,False,False
310,0.3252900359725038,0.24166848206553032,0.39000772687942264,0.0940724875595219,0.47373499589861084,8.11418420928059e-13,0.6804311871290264,18.428,0.0335,1.265478203580642,-1.4749551929631548,False,False,False,False
236,0.3251541021716834,0.28219873050690975,0.3277103008800322,0.04442599154536514,0.5400632452519041,1.2396069445335578e-91,0.7271405162009433,1.2377,0.1921,0.09261539094155469,-0.7164726351383064,False,False,False,False
656,0.32507394091497005,0.1896056179480029,0.34792125496052606,0.30627614052154106,0.44978544773455414,1.9507276093848105e-54,0.5647405557795622,0.7242,0.2326,-0.14014147951900718,-0.6333902896075704,False,False,False,False
1071,0.32453719950791987,0.28041650120478007,0.312339010131382,0.1390649347760357,0.4209240368245477,6.191416044626874e-13,0.9624152291693747,0.34635,0.111,-0.4604848080271424,-0.9546770212133425,False,False,False,False
965,0.3239520524396794,0.19796420962462136,0.4355458183860128,0.19490520068875444,0.4634388110128599,6.544745475063814e-73,0.47661164091493935,1.5914,0.57,0.2017793537250607,-0.24412514432750865,False,False,False,False
1041,0.32342527183893915,0.32564058967046444,0.3509613321600848,0.0018993874664895991,0.47085816599453456,6.178028466282704e-34,0.9576786544323812,0.74391,0.2767,-0.1284796032547463,-0.557990840859048,False,False,False,False
