Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
707,0.22377131470540396,0.2785538453199602,1.24481474865771,0.1383283071672384,8.985385357762805e-12,0.3157871658202949,0.31578716581130956,1.1913469242058193e-33,0.664741100530501,0.664741100530501,0.8211044823711472,1.715,0.797,8.5034,0.2382685069008783,0.23426412437878932,-0.09854167860388763,0.9295926087727576,-0.6229333566590948,False,False,False,False,False,False,False
49,0.22325262817037345,0.1682217297294907,0.7535038829019958,0.2022986443087755,0.1711008192694351,0.2812114751164115,0.11011065584697638,1.667793750626321e-33,0.4616522021572451,0.4616522021572451,0.14477003369280686,0.55735,0.2999,9.5115,0.34711570523507834,-0.25387199453567216,-0.5230235342404729,0.9782490122426428,-0.459525736248991,False,False,False,False,False,False,False
595,0.2227908655280441,0.2350219404578779,1.0548993081554374,0.1828465494057145,7.327425193409291e-05,0.4317933065052444,0.4317200322533103,2.7341369266917267e-44,0.49924119747732765,0.49924119747732765,0.17413826351020012,1.8044,0.4102,9.6803,0.39785470502194054,0.2563328184256729,-0.3870043439676525,0.9858888166395592,-0.40027550161450515,False,False,False,False,False,False,False
964,0.2227682588798346,0.19444362891917727,0.8728515506131793,0.2869145139023739,0.039803069569846465,0.3402904074632863,0.30048733789343984,7.141142349571224e-22,0.44683330346366634,0.44683330346366634,-0.15374229904203682,0.77457,0.4793,9.9871,0.21531399958272482,-0.11093932775629396,-0.3193925710082121,0.9994393984525551,-0.6669277317005953,False,False,False,False,False,False,False
976,0.22229777243403143,0.2075651794428683,0.9337258211492274,0.25046016111855135,0.05901153875937653,0.2753350065567114,0.21632346779733486,1.3290837099463067e-06,0.5266808266518078,0.5266794975680978,0.40738230816572,0.93628,0.4004,5.6412,0.5831668331668333,-0.028594253537366957,-0.397505931192719,0.7513714972358775,-0.23420718390515,False,False,False,False,False,False,False
349,0.22172913610270834,0.22020965634907308,0.9931470905817164,0.22702542456367347,0.0004650468070128496,0.43669115277505405,0.4362261059680412,2.8006194728673747e-16,0.4444640563678009,0.4444640563678006,-0.019639769716437543,0.75371,0.8284,6.8839,0.21294060840173828,-0.12279572260003131,-0.081759909778585,0.8378345528577843,-0.6717415094256141,False,False,False,False,False,False,False
1024,0.22138201822074924,0.2545410246120822,1.1497817896865086,0.11839268843448145,0.00010669597121659606,0.4648811297165363,0.4647744337453197,2.7551157313443954e-15,0.5235295769815091,0.5235295769815064,0.326165548230767,10.154,0.9646,5.3467,0.3120464441219158,1.0066371590685863,-0.015652742414136153,0.7280858167916252,-0.5057807619920205,False,False,False,False,False,False,False
642,0.22137857550330314,0.06749109326543383,0.3048673073413725,0.26475400757936,0.16626920125756126,0.26858895160831414,0.10231975035075289,0.13137829674402038,0.27590242032725965,0.14452412358323927,-0.49774078163742425,3.0037,0.7633,4.4451,0.6787632647713874,0.4776565545469287,-0.1173047376184029,0.6478815356008731,-0.1682816700944759,False,False,False,True,False,False,False
9,0.2213746902608805,0.1987057604973973,0.8975992300079059,0.17231402256136077,0.09355215655404224,0.3467508729067431,0.25319871635270086,3.427611862763358e-13,0.4942563992819137,0.49425639928157095,0.3290180945159999,0.40093,0.2463,4.4725,0.7722289890377589,-0.396931446001918,-0.6085355881608968,0.6505503492394106,-0.11225389923770802,False,False,False,False,False,False,False
993,0.2213478741528232,0.20701489181899088,0.9352467615008395,0.2966954501256056,0.0004461424936803143,0.3868756585102401,0.3864295160165598,1.0177523884266265e-07,0.4227220178593512,0.42272191608411236,-0.26764780196176324,1.1426,0.2963,6.7368,0.4951063111711103,0.05789421972453023,-0.5282683485199489,0.8284536543460451,-0.3053015376367684,False,False,False,False,False,False,False
983,0.2213016476513511,0.23717891360209062,1.0717448577622193,0.0850679999234828,0.0646245352331076,0.45934998523156306,0.3947254499984555,5.623714495850884e-11,0.49746571781236504,0.4974657177561279,0.36323663850727794,0.72895,0.3992,12.0971,0.2467434869739479,-0.13730225970507648,-0.3988094673846665,1.0826812707339752,-0.6077543021177217,False,False,False,False,False,False,False
936,0.22113970019990464,0.15228980866142625,0.6886588054391505,0.28924771946890476,0.1377483528634935,0.2928472734405635,0.15509892057707,2.0097370948269534e-27,0.38585515522656155,0.38585515522656155,-0.4938720105380733,0.27233,0.1565,7.6751,0.6376996805111821,-0.5649045139417118,-0.8054856581175327,0.8850840426723856,-0.1953838005950962,False,False,False,False,False,False,False
308,0.22069222549303608,0.20218284951330812,0.91613032539012,0.13320775598522988,0.10253862981010049,0.399842688475642,0.29730405866554155,3.3040191797917363e-11,0.4678720531611679,0.46787205312812774,0.26325212336227594,1.6659,0.4637,13.0776,0.34397239594565454,0.22164892819222898,-0.33376290410419557,1.1165280496157148,-0.46347640850260446,False,False,False,False,False,False,False
