unid_idx,ann_mean_prob,ann_std_prob
186,0.3761990581091153,0.20946143968987865
187,0.29825728288933845,0.21589552457453356
188,0.3362717059986472,0.2476651819960942
189,0.27271231124131423,0.23957953295188336
190,0.2801014612225397,0.2399993786196343
191,0.33028768735972086,0.18693483243331682
192,0.22612148025436948,0.2425285205252527
193,0.26576284919006926,0.22359008481113424
194,0.38402048429093594,0.1686816532160207
195,0.24944775023234325,0.2095776436044053
196,0.2662056078950976,0.23526578030690917
197,0.3322647294359711,0.23673963694596176
198,0.4264541267121101,0.16234815708573186
199,0.3750322816327595,0.20221690881830473
200,0.3791020561342555,0.15137361467222069
201,0.22368850236497986,0.24149120981757197
202,0.28624189285731627,0.25064800508960805
203,0.229449424171092,0.23226776160642396
204,0.35913541260551113,0.19694152495233191
205,0.3194334667980831,0.17315560276731853
206,0.32570793152654165,0.1838833530235336
207,0.30316096980085766,0.23179899609625895
208,0.3918481324483408,0.1465961797804995
209,0.3767686519068646,0.1496409481972946
210,0.2719256828825404,0.19560718738471775
211,0.3167779930009117,0.23139806558001783
212,0.2603435045847628,0.2366849291761691
213,0.46011043942618624,0.2412450967548625
214,0.5250983961947477,0.31924767691342265
215,0.21345132988253335,0.23222090416499086
216,0.26249413695945073,0.23403942829066882
217,0.27674321720923617,0.33779834246331997
218,0.22251200325291337,0.30993702794604194
219,0.25907716899442684,0.2974631526191138
220,0.2480246918848798,0.3388774204577381
221,0.30943543058319484,0.2833515863862365
222,0.3930886520902908,0.3102012531274671
223,0.2797230672432467,0.26442231315527254
224,0.23270767049541222,0.25075127066219044
225,0.20328987102016036,0.22647799075247055
226,0.15718483901422461,0.237761607295668
227,0.2721905463682841,0.3677442356816603
228,0.35757731285001265,0.27053397052850575
229,0.3112648836748523,0.28130115793549215
230,0.2556510593120663,0.25218838419480216
231,0.24431095462594982,0.2977988492471907
232,0.28114528709640185,0.3212173523993443
233,0.128387099528712,0.18796775445812183
234,0.2762773316217428,0.2938243646457566
235,0.19284598832920088,0.22998329457229194
236,0.34703822006717955,0.27480219257553
237,0.14411608722506136,0.2350312848903482
238,0.2546030879322766,0.2672683824138978
239,0.27062806662366307,0.24633136035283987
240,0.3332373763653359,0.18620434294369434
241,0.22463718735477256,0.25094961149950973
242,0.25534908308902415,0.293759216140012
243,0.31533488205650373,0.23617941208000073
244,0.2768458129647477,0.15557057422122225
245,0.35250387054784715,0.21064517439546707
246,0.2497366850691436,0.28241292078606894
247,0.16647439864119154,0.22522722470315357
248,0.21276907145365484,0.22260124727655048
249,0.24480539585934397,0.3072767299053086
250,0.3685929649197027,0.29401541160434924
251,0.3628920132545684,0.18828292455910992
252,0.26509347477613326,0.2714233269956274
253,0.2638624585318238,0.37447408864628556
254,0.3105214182696753,0.3070265507580588
255,0.268647057892369,0.2888364662894516
256,0.12013497011672394,0.1915880916637276
257,0.25261426311783974,0.2499154101288235
258,0.3909937384801154,0.10036807275741912
259,0.32383484023978903,0.22929545783999072
260,0.1713694158438744,0.22972301246047339
261,0.17017750961295625,0.21904996315281572
262,0.11810928699382617,0.2505028315487805
263,0.31748078759562154,0.2329649560223846
264,0.3076944090013828,0.2203427195915143
265,0.18670943838726048,0.22329382297284103
266,0.3695755724809201,0.16767965711524943
267,0.2546595071430982,0.22026548757688855
268,0.21678346004338964,0.23855824033426898
269,0.11879487798540063,0.19183366640402216
270,0.37806213467243505,0.2361768758284878
271,0.3414366275602648,0.19768371213171304
272,0.3050602776523771,0.16331685452199968
273,0.11065957730766489,0.23388941908537808
274,0.30865848613078517,0.22448526209468259
275,0.30120704733056275,0.22462525042399126
276,0.19373972122640945,0.26414261490402113
277,0.23889889834672245,0.25131664360698536
278,0.3044875463565811,0.20561602304424081
279,0.2524536145239849,0.22097462658406544
280,0.23088265376892667,0.19554151949245366
281,0.25438526611722667,0.24032426691086475
282,0.2853073498204341,0.2720676044092757
283,0.22066703757738323,0.20090550130928436
284,0.34846642620569007,0.2825227679807845
285,0.2456996563258917,0.20817736510139556
286,0.28537290167989415,0.20396478348226274
287,0.23528995471214476,0.19669526357154135
288,0.2757007580738061,0.24266992116586986
289,0.29544707025558165,0.2577615434270501
290,0.28643582376535276,0.17572584527979138
291,0.20171861864041132,0.1888673090918253
292,0.3946571159337574,0.18901127277135576
293,0.37330832878081976,0.21052830421037133
294,0.23256466510961643,0.21063871622467206
295,0.2544592806952516,0.2632567174085966
296,0.2040303685621617,0.19704853660981286
297,0.28746936369093756,0.2164957332053574
298,0.30901298428349444,0.21521474486024753
299,0.23284067957922594,0.21890210637649207
300,0.4321513703329014,0.22885372100071466
301,0.2535137746940429,0.2272154796223764
302,0.16502222046919063,0.1844194741388571
303,0.286433252075463,0.19552217104986502
304,0.20757362818056171,0.23656895455081897
305,0.28244984176565163,0.2600640506903621
306,0.33433538208176816,0.1997931198984592
307,0.35706202616191324,0.19837024555261717
308,0.2666238148432626,0.23676632057593658
309,0.2913376248551066,0.20933435293302288
310,0.3262887196272053,0.24458591306951746
311,0.3335863674066287,0.1846541297994929
312,0.37991454573461525,0.21189179343954082
313,0.2898785904210056,0.21252886228490872
314,0.30015255009253283,0.22856310504552113
315,0.19118763426256252,0.2500928739190849
316,0.31456066134623395,0.2656274242742706
317,0.3394324872196676,0.1883791033355703
318,0.35175450882377673,0.14810030498297666
319,0.25247307332847796,0.1908624373310561
320,0.2851862733247262,0.21917528673971878
321,0.4177937678796301,0.09477843483320501
322,0.2768297779014891,0.19086043092926136
323,0.1947225884010274,0.2187107103361638
324,0.3775483636421234,0.2321399977774378
325,0.2586510376555384,0.19117478184149114
326,0.3608727334473553,0.34176738752971997
327,0.3902516398532313,0.3105790187870667
328,0.20844217879455873,0.23355142056965425
329,0.20338372151995715,0.23520618815322866
330,0.289913786762818,0.3533149536228224
331,0.2533352188351129,0.3602067337999251
332,0.35228020809474614,0.32679000240069433
333,0.2659577705900337,0.30251936238318083
334,0.2616762800913927,0.3017011229487713
335,0.43685028986706637,0.2896079714324972
336,0.24578063371099326,0.2722545841767193
337,0.25676056683004606,0.22956884150134127
338,0.13124694544372362,0.21398277286676695
339,0.17529846413412792,0.2712356881025242
340,0.36301968047534944,0.34074747721989423
341,0.2966196415037866,0.2705279830274144
342,0.28982194523965255,0.2612550920962638
343,0.33556485388120444,0.2871387613994024
344,0.2871490920981399,0.3228992985788059
345,0.17693020979926521,0.22622803102795935
346,0.22716416285550145,0.25044857721457997
347,0.2659890894586203,0.2347483016653013
348,0.16345769505318047,0.20034377842835394
349,0.27832514089367477,0.29748260844718655
350,0.2438582852191497,0.21824967260503622
351,0.21412176345308573,0.29914428324876224
352,0.3916568574825773,0.15936884277001725
353,0.28030801156859636,0.20010300547596083
354,0.24532472390705293,0.27015543546780885
355,0.37414908761986315,0.27597336904225755
356,0.3013862061130553,0.18978813345700654
357,0.28051032756590066,0.2010574155506874
358,0.3919893213512373,0.23704661375280328
359,0.3109168593649304,0.2274257963475466
360,0.2636308952864455,0.2367776642027477
361,0.11430700511255801,0.25208435851235095
362,0.347150230901764,0.2712001542768869
363,0.41258494966508874,0.23590881705314354
364,0.3488630627654314,0.18375978623464798
365,0.16686305891867292,0.2446782420404022
366,0.32953599331689937,0.32775772949887066
367,0.3108543735885674,0.3100933857462387
368,0.2637828447368511,0.2970463472430847
369,0.24854726534004104,0.21992116170540726
370,0.31261471727890155,0.2061389955862477
371,0.3958024373830972,0.14986832279300924
372,0.1831839905166749,0.23368495690471025
373,0.2165638380078379,0.23578658030834798
374,0.14471960577902487,0.23351251594101838
375,0.25976067581934836,0.2818609950245166
376,0.3232386661095171,0.23299580058284824
377,0.25378570320021576,0.23206175501958498
378,0.2980317528140944,0.1980254427449444
379,0.3902552647022885,0.15761130837061255
380,0.17182529245574954,0.22568501400942653
381,0.3227540706364417,0.23331448912432182
382,0.24079790169140808,0.27077617080041183
383,0.33863343669114326,0.19646454831602303
384,0.2662523622958365,0.23207208995827996
385,0.2017660972292083,0.21642013835032395
386,0.27286996513525014,0.24520579248302185
387,0.2366973951708881,0.21686246670935216
388,0.25113975292604573,0.2279352923690342
389,0.25637940994938235,0.2718794062963881
390,0.3488157053451449,0.19513286061448964
391,0.25966737073926677,0.22814604090549465
392,0.2502629202253647,0.21177274155467857
393,0.2071328270753529,0.2310563191628445
394,0.332844397071539,0.24469699692180336
395,0.1771813521193794,0.19283364698831962
396,0.3326510312056421,0.296815623304766
397,0.35105557917829755,0.1954866119972838
398,0.32429191278674685,0.23339048262610718
399,0.2888800727621726,0.19997553012850428
400,0.3276745802465511,0.17936047180713507
401,0.3389627603075295,0.23881512983070827
402,0.21697075304105348,0.220897628342145
403,0.253527682845247,0.20656037020756465
404,0.32855388483331793,0.16088919244506839
405,0.38009057366371923,0.21088262405666824
406,0.30732734125627675,0.21771287794752905
407,0.24971801932967605,0.21920713645924098
408,0.326946823852004,0.23442735484294563
409,0.26208294698258106,0.22523769619495795
410,0.22433885203196055,0.21486199390897182
411,0.37319718210128877,0.20406290319598938
412,0.281331785025481,0.21094297793283975
413,0.3406019327949387,0.24991687976792648
414,0.266705132090295,0.23484629999522866
415,0.28290555810917034,0.24142654332949207
416,0.32394529273965156,0.18357315531973298
417,0.2257726194115309,0.24025514491277888
418,0.26975187554647845,0.2254401256862755
419,0.38510793264528537,0.1855584468862491
420,0.25187708896584354,0.212305135328196
421,0.2732991896646482,0.2424687034241066
422,0.3126449159124779,0.2314880001280648
423,0.4179952557911505,0.15231601423415764
424,0.386197395488563,0.2103137578773102
425,0.37862178785392736,0.15091846769457204
426,0.2127155496144706,0.237188444805248
427,0.2957924876095037,0.2593588594793223
428,0.23174389884719368,0.23904984547539795
429,0.35924736433100124,0.19561065487422985
430,0.32344261906526806,0.17767812175897402
431,0.31999092981221977,0.18943491299637524
432,0.28717589520609976,0.2268998386795515
433,0.4025980629582535,0.15153201459219937
434,0.3745656617538083,0.1478411363767502
435,0.2736081578548083,0.19839550114452914
436,0.3218777833603226,0.23721364879301396
437,0.25678135346596814,0.23810680613211646
438,0.44529817194033683,0.22636268112981098
439,0.5004098322722166,0.2869677053592006
440,0.20953726795892713,0.22651549036868304
441,0.25801917017186976,0.2304162802145423
442,0.28019436048157853,0.3400912468287841
443,0.22569609299493348,0.31455665112008385
444,0.24036538419190528,0.28497805142986277
445,0.2536250630639615,0.3438097458161761
446,0.3083884535431711,0.28273790700935436
447,0.3783375776717524,0.2944021126417358
448,0.27165414885868544,0.2545535659950143
449,0.2398388989924333,0.260229347169799
450,0.23229209162210868,0.24847489429910943
451,0.1587546540901035,0.2446447360418468
452,0.26435313253482473,0.3661108494498838
453,0.3489934145139564,0.28737298390704924
454,0.3114072955008895,0.3055266647744889
455,0.27484612263646513,0.25343895397102534
456,0.2383005103151034,0.30999824138204857
457,0.29018719419981326,0.3257189604275534
458,0.10580261450754283,0.2048505776449213
459,0.28495348692744005,0.3141930732860002
460,0.2181522112190387,0.237533263844318
461,0.3149772262807633,0.27588260441072276
462,0.1600821594607143,0.2585850433646432
463,0.266237787393323,0.2918271638450393
464,0.25966191703850955,0.25782778048161087
465,0.3809739716171725,0.20770382673469281
466,0.20219296416509702,0.2574388539327557
467,0.27199020684171427,0.30025662212959314
468,0.3084711938369108,0.22586065670488623
469,0.2490719528047045,0.22238847280899268
470,0.349054437844968,0.23419330095877663
471,0.2464990353159421,0.2839946293012714
472,0.1396750484778684,0.21505092578050963
473,0.22366006001521832,0.24593627382586303
474,0.21464225456173808,0.3027218071734621
475,0.34948474041990163,0.3122262775656394
476,0.33041458855480266,0.21445184329578523
477,0.26872044367083076,0.28414138000070027
478,0.2714810688899396,0.38118402812381225
479,0.3350805627321568,0.31406288206025895
480,0.2832668389016842,0.3092968588956173
481,0.13750857737502567,0.22145842759781656
482,0.25678019519003425,0.2747491999430958
483,0.4341716797429075,0.11458710796549983
484,0.33223493306758556,0.2319419865278388
485,0.1980545982523252,0.25816294627310044
486,0.18849890740712208,0.24453569240948084
487,0.1168699786576669,0.24808029798001294
488,0.32297988757358237,0.2257441602636503
489,0.2922016994629306,0.23092223239191165
490,0.20042548233794238,0.23455881941917
491,0.39417652838342865,0.19477665717363993
492,0.2860526245118937,0.2500191419338247
493,0.2367134954157688,0.25064866660797647
494,0.13717955187657188,0.2220273770555308
495,0.40971986226357915,0.24142098929208933
496,0.3732558744048523,0.2075348475509643
497,0.3582747256513145,0.18967856988042578
498,0.1071034420249632,0.22624106068254068
499,0.31426023279506693,0.24370202450002437
500,0.3523342175564331,0.2507622402665101
501,0.19939487676646775,0.2739042965695863
502,0.22824477977360624,0.24821885296733878
503,0.3238478171121522,0.22343773518339397
504,0.290478078625845,0.25205954444723694
505,0.277435407493911,0.22479061836700012
506,0.27862593625864457,0.24459418504684288
507,0.29656306512184927,0.27522083320733987
508,0.2086426123661685,0.20203518152255426
509,0.37954887005762117,0.2926898437778614
510,0.2419697301452386,0.23934781665468857
511,0.32205952747957756,0.2253495196991599
512,0.27088282042198936,0.23340172697872774
513,0.30752371367550585,0.2714201378198384
514,0.3091265936740414,0.2602513029351698
515,0.34714126248699223,0.19990312062095045
516,0.2292461843977669,0.2363562974307109
517,0.4254018041544416,0.1820196174794253
518,0.40969526501104897,0.22414125903898993
519,0.2825080255808766,0.2479541510971672
520,0.23793739199812455,0.2518183485881405
521,0.23708266116364377,0.24584379924334857
522,0.333030649749557,0.2352233463509868
523,0.3163484955046477,0.23415513827011816
524,0.24441970920285178,0.24870311027456427
525,0.44045134105846817,0.24537324465212912
526,0.2773841156919353,0.2397076896870757
527,0.1503184957654929,0.22234764382302297
528,0.28707113709892723,0.2283077209500144
529,0.22196482482304866,0.2510486106122291
530,0.2859623645726484,0.29061347288853684
531,0.3843231139471943,0.20945690560209718
532,0.3978793406079382,0.20774442539585436
533,0.28229725471089107,0.2452431159886779
534,0.33750439157638396,0.24945211549153767
535,0.3490446878057719,0.2554595869740998
536,0.33846679283024533,0.2171068717826997
537,0.40485938898142704,0.21731716062627648
538,0.3011841410452215,0.22058789809426946
539,0.33435885681995015,0.23586324693083935
540,0.20064085758314384,0.25763322585428733
541,0.33263177923312964,0.2719128659313549
542,0.3852484403054224,0.20824142663146578
543,0.4129129646794848,0.15289349303993438
544,0.2656963962259269,0.24382287526646373
545,0.33977653011981157,0.24115692689508467
546,0.45703183987788376,0.08200317102827247
547,0.3140805047333315,0.2165043656365526
548,0.23116105066128884,0.24718490347797556
549,0.396731508392432,0.22301560741687676
550,0.26565674802522393,0.21663907896873558
551,0.3682836196000158,0.34454589130542485
552,0.3861643794638929,0.30001598425008164
553,0.23453081669435,0.25313445226823533
554,0.21084671263219681,0.261836740319041
555,0.3022053030032505,0.35412670058854
556,0.25744877856599746,0.35766939296678446
557,0.34968262989742716,0.31777428883048453
558,0.2793515390156474,0.31495003576672304
559,0.21997978909088953,0.31113942179286064
560,0.4217812904333722,0.30014371686745583
561,0.25269885099776546,0.2709840174968753
562,0.27691759727843684,0.24787907690528324
563,0.135586765315457,0.2216352901410207
564,0.1867197514810613,0.28684363634479165
565,0.382633186019496,0.35969297727166594
566,0.2962184956008927,0.2688997588948467
567,0.32617211517325473,0.29304417565738017
568,0.2630997442916817,0.2779554483498551
569,0.3008909322211659,0.3349920344411088
570,0.17449564793229655,0.22250093734761628
571,0.2346133726194318,0.2931755252435997
572,0.22558856710732425,0.22791790391384859
573,0.18731949347611648,0.21556289404806125
574,0.3090254684848692,0.33981118499921054
575,0.21456233284790316,0.21488471251059335
576,0.20930091447668558,0.29898309633909187
577,0.41806201920205294,0.17332047990915692
578,0.281329131020824,0.1982667584752324
579,0.18989618061470132,0.2484200780103897
580,0.3735270492775857,0.27721021395037215
581,0.27741858626347554,0.20837965664455146
582,0.2960601336592412,0.20669844782544644
583,0.40073341794571127,0.24392896134031214
584,0.17263321326398004,0.20152351174552835
585,0.27024988368672687,0.2408708360588225
586,0.046003111456777726,0.10592483936734234
587,0.38206944257838654,0.29648324404925147
588,0.42343610374609764,0.2393178999741933
589,0.36661531553360655,0.21347784170986842
590,0.15651111548232238,0.25751564717002484
591,0.36255120704515176,0.3585021279503435
592,0.35107852685564817,0.3332971521652872
593,0.14047913596510087,0.21788117999387555
594,0.20135313770819274,0.20625642626525434
595,0.3489782560577724,0.2184155284532631
596,0.39757116062915887,0.15456506533292091
597,0.19072912753475657,0.24484041133865037
598,0.22122519104398997,0.23857348392937291
599,0.14146395381028962,0.2265932468250334
600,0.2632890378321335,0.28751948523538934
601,0.3425909386720493,0.24575679880714615
602,0.2656456441579006,0.23830080957380276
603,0.261501540109515,0.19429694943315318
604,0.3534650447181261,0.1910529975169581
605,0.1452892949000367,0.22618118723894348
606,0.31129032837356174,0.22305288293587738
607,0.2550439879990068,0.2890815177237789
608,0.3491827573573319,0.20315985033013495
609,0.26574402462315333,0.23138044514003972
610,0.20336398021022256,0.21573866597780444
611,0.304587149765795,0.2725365601090885
612,0.25549069705093175,0.20745522135553934
613,0.2707829946632424,0.24857341564836577
614,0.27378457359133,0.2909013300668537
615,0.3065845690824621,0.2022221804767431
616,0.23611007875915666,0.2211523100824529
617,0.25457421183939594,0.20747759575368507
618,0.22727106846891418,0.24692963527452447
619,0.34609993843131515,0.25933196288474014
620,0.19115016984634167,0.2038572229479437
621,0.33892149378101855,0.27959547190259215
622,0.2698795918467862,0.1934569181108538
623,0.2904764190977264,0.23617790642309713
624,0.288697409869803,0.19602098242829974
625,0.3416645223341129,0.18823296968345077
626,0.3202372851293915,0.27136227669447804
627,0.2252180362561837,0.22518107765193918
628,0.24452175936407522,0.19187252584140876
629,0.34485761320340436,0.15047408761838935
630,0.39700300078041306,0.22007033212615848
631,0.3118257541418842,0.2193955115020695
632,0.22234317844473428,0.21742949935330066
633,0.31233894945951446,0.2496411782902876
634,0.26156718576879134,0.22451874266010735
635,0.2462344912370514,0.2173920734270366
636,0.35938348375079654,0.20273479190829313
637,0.30189791635610136,0.2150587793090564
638,0.37232393228488514,0.2935771237021246
639,0.2370689544631505,0.21645208593457943
640,0.27635684901608093,0.23261320682538567
641,0.3103728847527959,0.20801306947801046
642,0.22739278612432107,0.2536377291424735
643,0.28465645266880635,0.23889493116540636
644,0.4108696897234836,0.17920412851052217
645,0.25235266479463825,0.20831688747013788
646,0.27495502148589657,0.24210296330188324
647,0.34631271740781894,0.2563516920565622
648,0.34654516669576746,0.17854403822205156
649,0.39575532314021283,0.21293898875972486
650,0.3777945757391891,0.14357987815173429
651,0.2379612852162456,0.2608191232258789
652,0.30026064205980807,0.2627032267400032
653,0.24580803227831033,0.24642965188000554
654,0.384992267383409,0.22204906447278985
655,0.3261943767444901,0.18134375175361964
656,0.3473899441568713,0.1976199448463546
657,0.24710842064389338,0.20733079684785355
658,0.40551051689115364,0.15795924242988874
659,0.3390947961295896,0.16738540952432523
660,0.2734562765004612,0.19638034831641624
661,0.3301262361613385,0.24444368923218993
662,0.2816320599103147,0.25939549843528487
663,0.403278655013699,0.26553814779394713
664,0.389251566894573,0.33705460597750153
665,0.22556061792508914,0.25682419319430044
666,0.28187375815501303,0.2603175963453137
667,0.2793840687477684,0.3416996513505629
668,0.2334034535010913,0.32652300943245444
669,0.2648036709167378,0.29869251128304763
670,0.245733141425191,0.32714001759765376
671,0.36148505567882555,0.3384044579928572
672,0.4055721939440235,0.3165536592152724
673,0.2764044714464914,0.2543575014858033
674,0.24444472821438673,0.26439283174714046
675,0.20573771620760656,0.24082741831721852
676,0.17231701109425146,0.2574213039497821
677,0.28337295661101053,0.37378976864445473
678,0.3454556434804133,0.294212982258282
679,0.29674469603147086,0.30269262298737354
680,0.2784423174908205,0.26418977853444153
681,0.25444861167653965,0.31413518487081254
682,0.28076529090336383,0.3149530955491269
683,0.09813211626728122,0.1764657063506105
684,0.2855158786399282,0.3069991077322999
685,0.19990514737030254,0.23880889874828554
686,0.3312906832181252,0.3221958884125091
687,0.14686623338741242,0.24075431507527323
688,0.27077610510784367,0.26643940164615637
689,0.26583701694944806,0.26563904630341295
690,0.35327964718005334,0.1954947077409502
691,0.19940439416917305,0.25774623509453604
692,0.26811731575083586,0.3031154733797573
693,0.32095471769720507,0.2673891534373484
694,0.22391485922659898,0.2096824102109016
695,0.35373739702860235,0.2528399620163231
696,0.22716774390465191,0.29286165605580056
697,0.1372300707368423,0.23672945280221797
698,0.18113995968780874,0.20744451264332303
699,0.2624448453846466,0.3368469743211557
