Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,log_E_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
1001,0.4919617172847334,0.30369933242233055,0.5049222539467273,0.45371230969153536,0.6533894477444253,5.055557165470813e-11,0.9302726204722405,0.88588,0.6109,-0.05262510301972405,-0.21402987486799047,False,False,False,False
75,0.4698548041160394,0.22936534591657007,0.4510882873000054,0.4004825164788087,0.5774922632611198,9.600664231832058e-11,0.9013561442685776,0.83632,0.4803,-0.07762751724632468,-0.3184874133610378,False,False,False,False
300,0.46561908304547084,0.23388502416368714,0.4536309517763928,0.4459812448477253,0.5590564743553007,1.2477818725710138e-10,0.9077370335055391,3.5431,0.1576,0.5493834099779165,-0.8024437868464636,False,False,False,False
1038,0.4591798030769711,0.26075261058608,0.5216463556115802,0.40417845294223936,0.5947796150176989,5.913590975104172e-26,0.7893226720887817,1.8871,0.719,0.27579491463100303,-0.14327110961711742,False,False,False,False
996,0.45170602900702816,0.06848655052438511,0.46506133532182,0.3823619836681341,0.5049336001373521,0.3621585373911315,0.5405878465201613,0.59159,0.2197,-0.22797917575277285,-0.6581699430794897,False,False,False,True
664,0.45039759478614216,0.2928072641681796,0.4718991975064776,0.3862543695574602,0.5671691493048018,8.717248947632173e-12,0.9177755023821068,1.4958,0.4329,0.17487352888741706,-0.36361241418684337,False,False,False,False
1010,0.448808620847008,0.2800385006159737,0.5203774326326329,0.3269463923855723,0.6502310026583678,9.53966104809251e-95,0.8330485947808418,58.718,0.2163,1.7687712546097138,-0.6649434805609086,False,False,False,False
321,0.44394985549912774,0.11544040205695805,0.4388347700901905,0.40214772879523497,0.5144388737774116,0.18860781674743912,0.6045268219947717,0.18697,0.0418,-0.7282280719643703,-1.3788237182249647,False,False,False,False
1108,0.4435931768456083,0.16848498829023953,0.4862004058695474,0.44643980980679326,0.5139627613590858,1.101408846032918e-12,0.6234144973924532,4.4638,0.2289,0.6497047278555522,-0.6403542073254571,False,False,False,False
110,0.4403054473588338,0.28315392179266524,0.4691813837139599,0.33407685934313286,0.5910849855126051,1.069992277613544e-180,0.8156075986653811,0.34322,0.3537,-0.46442741302449025,-0.4513649401852484,False,False,False,False
138,0.44020612696199973,0.24587395478453333,0.5041797064403664,0.3512376685589955,0.6058480777092925,3.488480899028078e-29,0.75700268907568,0.045933,0.0652,-1.3378751887885323,-1.1857524042680798,False,False,False,False
96,0.43839978436717475,0.09549986696153867,0.42847025494544033,0.35661865857235686,0.4862190968757605,0.32472646869616056,0.6078413269436024,8.2624,0.112,0.9171062162503074,-0.9507819773298184,False,False,False,True
