Source_ID,E_peak,Beta,log_E_peak,log_Beta,Prob_Run1,Std_Run1,Prob_Run2,Std_Run2,Prob_Run3,Std_Run3,Mean_Consensus,Std_Consensus,Min_Consensus,Max_Consensus,Range_Consensus,CV_Consensus
971,0.33063,0.5667,-0.4806577428899557,-0.2466467873585039,0.2038414767889895,0.2071874954213244,0.1964743550005931,0.2058030113378373,0.1943938100938248,0.2066941147157028,0.19823654729446916,0.004964231335884553,0.1943938100938248,0.2038414767889895,0.009447666695164697,0.025041956961099104
857,0.9949,0.4359,-0.002220569134396,-0.360613130982316,0.2036174231907493,0.2153158454458765,0.196385776954954,0.2252960439115465,0.1943341932993463,0.1916889821264646,0.19811246448168318,0.004876543516198871,0.1943341932993463,0.2036174231907493,0.009283229891403011,0.024615025020293408
432,0.72072,0.2639,-0.1422334260894129,-0.5785606097799503,0.2035498622392409,0.205848133736345,0.1961746830693736,0.2873941298925486,0.1942409051469542,0.2123295625277874,0.19798848348518958,0.004912389896763019,0.1942409051469542,0.2035498622392409,0.009308957092286713,0.024811491871523778
426,10.915,0.1942,1.038023740045158,-0.7117507744280139,0.2034710437991382,0.2230534270282672,0.1960186502222096,0.1974084442121229,0.1934769271024664,0.2033624753916958,0.19765554037460475,0.00519424192398945,0.1934769271024664,0.2034710437991382,0.009994116696671801,0.02627926164555012
410,0.52086,0.916,-0.2832789933952952,-0.0381045263321496,0.2031203621866625,0.2173858521859911,0.1957710243762638,0.1757998791040962,0.1928196991377771,0.2753506728756555,0.19723702856690115,0.0053045066713967685,0.1928196991377771,0.2031203621866625,0.010300663048885383,0.026894069744398057
1023,372.4,0.045,2.5710096723093048,-1.3467874862246565,0.2023258302388541,0.2309589459076365,0.1957283988304882,0.2105608261560772,0.1926477419470746,0.2053938568095779,0.1969006570054723,0.004944389766946229,0.1926477419470746,0.2023258302388541,0.00967808829177949,0.02511108693607835
1047,0.069857,0.0325,-1.1557900690193197,-1.4881166390211256,0.202054374719912,0.2551156614015368,0.1957111859901618,0.3068205558475709,0.1924496965982821,0.2210502739235449,0.1967384191027853,0.004884042010034483,0.1924496965982821,0.202054374719912,0.009604678121629906,0.024825053408771666
248,0.0061834,0.0535,-2.2087726583735496,-1.2716462179787715,0.2020462104089842,0.2034493001440612,0.1953715795115112,0.2514934437171686,0.1922525906907247,0.2728806939326517,0.19655679353707337,0.0050032285587670615,0.1922525906907247,0.2020462104089842,0.00979361971825951,0.025454364686101454
675,0.87989,0.5653,-0.0555716180532777,-0.2477210145398813,0.2019819971617747,0.2240564453262568,0.1952294439081703,0.2344987532332733,0.1922298103843315,0.2080359375737099,0.1964804171514255,0.00499499622392648,0.1922298103843315,0.2019819971617747,0.00975218677744319,0.0254223603660882
754,1.1452,0.2134,0.058881339349561,-0.6708055849115488,0.2017492473792136,0.2303466821785368,0.1946667210198186,0.2088969712305839,0.1920620289070067,0.2230090291524954,0.1961593324353463,0.005013129467746607,0.1920620289070067,0.2017492473792136,0.00968721847220691,0.025556414522540132
114,7.0777,0.2223,0.849892150402969,-0.6530605373010094,0.2016178920633243,0.3095523930333551,0.1945340566565874,0.2048532950818626,0.1917748713400779,0.2132386302206178,0.19597560668666322,0.005077382603908558,0.1917748713400779,0.2016178920633243,0.009843020723246415,0.025908236390584045
241,0.25809,0.3017,-0.5882288223796267,-0.5204246898250116,0.2016167055564906,0.2191217970363176,0.1938800726455389,0.2425462362945557,0.1916577293430004,0.2283568590861788,0.19571816918167664,0.005227738608838158,0.1916577293430004,0.2016167055564906,0.009958976213490206,0.026710541814235236
296,0.62719,0.3403,-0.2026008747168595,-0.4681380509041906,0.2009871600312378,0.1935116016468852,0.1938275716388644,0.2099234423834066,0.1916546124837099,0.2413006278667775,0.19548978138460402,0.004883269075203721,0.1916546124837099,0.2009871600312378,0.00933254754752788,0.02497966282851283
691,1.344,0.385,0.1283992687178064,-0.4145392704914993,0.2005432492134153,0.2183517709811154,0.1937611448900952,0.2704040236992258,0.1913126974507054,0.1825044789976646,0.1952056971847386,0.004781821824366359,0.1913126974507054,0.2005432492134153,0.009230551762709899,0.024496321820349973
1004,0.26716,0.1012,-0.5732285652073033,-0.9948194874962196,0.2004327406962454,0.2359125115798529,0.193692133971123,0.206344262864661,0.1911310048622953,0.2006616587117383,0.19508529317655457,0.004804814440736165,0.1911310048622953,0.2004327406962454,0.009301735833950081,0.024629299913934314
120,1.2003,0.5305,0.0792898060986595,-0.2753146117626405,0.1999066807004888,0.2565067589483585,0.1934013462194199,0.2087604955942411,0.1909442399701999,0.2565187631720585,0.19475075563003622,0.00463109223392066,0.1909442399701999,0.1999066807004888,0.008962440730288901,0.02377958422365458
501,0.4894,0.5031,-0.3103360349842296,-0.2983456826742518,0.1989369942247216,0.268403307640188,0.1932278477190559,0.2116047703876139,0.1905287367782883,0.2133057246312233,0.19423119290735527,0.004292985499222879,0.1905287367782883,0.1989369942247216,0.00840825744643331,0.02210245024982188
951,0.82271,0.1899,-0.0847532238334375,-0.7214750352629824,0.1986124002753225,0.2625019161292814,0.1931338573003536,0.2340198060633748,0.1896822575749687,0.1966246375220664,0.19380950505021496,0.00450324739200392,0.1896822575749687,0.1986124002753225,0.008930142700353805,0.023235429854087164
966,0.59614,0.3508,-0.2246517367572454,-0.4549404153059971,0.1985118211347028,0.1936953201943514,0.192593225813095,0.2294237065409936,0.189414415240091,0.2213881785405221,0.19350648739596296,0.004616950675704285,0.189414415240091,0.1985118211347028,0.009097405894611804,0.023859409052590326
773,0.36649,0.1772,-0.4359378709657428,-0.7515362824489681,0.1983254087536373,0.2224798142249445,0.192504327681159,0.1777107120023766,0.1892729017135274,0.2500351217864574,0.1933675460494412,0.004587573475304208,0.1892729017135274,0.1983254087536373,0.009052507040109903,0.02372462872795079
51,0.041636,0.0922,-1.3805310001358266,-1.0352690789463703,0.1980731951477654,0.2624722777873234,0.1922184775530745,0.290538308517375,0.1889588277915445,0.2776714676741584,0.19308350016412812,0.004618346150329337,0.1889588277915445,0.1980731951477654,0.009114367356220898,0.02391890507067938
225,0.007733,0.0384,-2.111651989821951,-1.4156687756324693,0.1976088132770864,0.2137371956333179,0.1920513480343534,0.2098028685311571,0.1885641622717161,0.1740301475324824,0.1927414411943853,0.004561644372304643,0.1885641622717161,0.1976088132770864,0.009044651005370302,0.02366716834410515
440,3.2436,0.2828,0.5110272917463502,-0.5485205948751382,0.1975562113175659,0.2306323553638063,0.1920267560930632,0.2451100364890858,0.1884897687212727,0.243003336964291,0.19269091204396727,0.004569564824281506,0.1884897687212727,0.1975562113175659,0.00906644259629319,0.023714478999892093
733,1.2978,0.2119,0.1132077698227351,-0.6738690432892054,0.1963491667169523,0.1928800165427894,0.1908203304116578,0.2519478721237086,0.1883723815198234,0.2949757232447411,0.1918472928828112,0.0040863509954667,0.1883723815198234,0.1963491667169523,0.007976785197128883,0.021300017952104462
741,2.6871,0.8617,0.429283828934125,-0.0646439070544268,0.1958307667867061,0.190635170101513,0.1900166157023144,0.196471153911218,0.1881401827298084,0.1990116605131917,0.1913291884062763,0.004009788786387844,0.1881401827298084,0.1958307667867061,0.007690584056897709,0.020957537165202007
387,2.5505,0.4436,0.4066253278672057,-0.3530084625228775,0.195731666388994,0.2169692776234177,0.1897967411325681,0.2018949796280623,0.1879574938572217,0.2006960392153569,0.1911619671262613,0.004062920273501849,0.1879574938572217,0.195731666388994,0.007774172531772289,0.021253809646561227
1020,3.3242,0.5713,0.5216871451612316,-0.2431357759394509,0.1954905983450413,0.2486882705585017,0.1895134014332505,0.2419543911385002,0.1877139526717436,0.2389753521990262,0.1909059841500118,0.004071058762689585,0.1877139526717436,0.1954905983450413,0.007776645673297694,0.021324939433230116
304,0.83527,0.2137,-0.0781731166648107,-0.6701954778359306,0.1952878754034161,0.2163038945466781,0.1889110305030697,0.1951452149876025,0.1874156714528742,0.2474008293093187,0.19053819245311998,0.004180746436762286,0.1874156714528742,0.1952878754034161,0.007872203950541917,0.02194177536544629
323,2.6873,0.9749,0.4293161521316618,-0.0110399296096619,0.1950768287959955,0.2071168393298524,0.1888706145628958,0.2044356574404479,0.1871661198356638,0.2107200477060924,0.19037118773151837,0.0041633662989893775,0.1871661198356638,0.1950768287959955,0.007910708960331692,0.021869727924184193
800,0.69837,0.5411,-0.1559144249644196,-0.2667224660674182,0.1946230677256744,0.2116294446148288,0.1885782283407823,0.2665328246810686,0.1870145961881851,0.2826746693287695,0.1900719640848806,0.004018164336994419,0.1870145961881851,0.1946230677256744,0.007608471537489281,0.021140225203322312
910,0.94643,0.2133,-0.0239115018670655,-0.6710091445505713,0.1941734939678826,0.2333555423997985,0.1882527502871396,0.2138021893480046,0.1869005497731566,0.2087931430376118,0.18977559800939292,0.003868233214760825,0.1869005497731566,0.1941734939678826,0.0072729441947260165,0.020383194949739628
796,0.22997,0.1905,-0.6383288147834401,-0.7201050199883618,0.1936250029657427,0.2831584196370549,0.1879925762220351,0.19057122208937,0.1854643087194186,0.259059025280865,0.18902729596906545,0.004177584991555257,0.1854643087194186,0.1936250029657427,0.008160694246324096,0.022100431311436686
864,2.2769,0.3378,0.3573439570965335,-0.4713403547650101,0.1935483689831997,0.2024355774263685,0.187715107491567,0.2706512224452539,0.1850429026291085,0.2096361448163085,0.18876879303462504,0.004349532088958706,0.1850429026291085,0.1935483689831997,0.00850546635409119,0.0230415832438207
486,3.6078,0.0668,0.5572424542291428,-1.1752235375244544,0.193177566427108,0.2435503713990361,0.1871832500357527,0.1891687362037284,0.1848588042139587,0.2418117147427237,0.18840654022560646,0.004292176645499875,0.1848588042139587,0.193177566427108,0.008318762213149311,0.022781461899070016
806,1.1244,0.7934,0.0509208369354031,-0.1005078038618682,0.1928468215448439,0.2179088495935076,0.1869101453110881,0.2499939451977588,0.1839795774289948,0.2384841278821531,0.1879121814283089,0.0045177496430940465,0.1839795774289948,0.1928468215448439,0.008867244115849104,0.02404181234200353
265,0.26006,0.4379,-0.5849264417879414,-0.3586250548078745,0.1928231655243423,0.2148523398148029,0.1867870725028061,0.204806133913927,0.183900552975693,0.2453456128060709,0.18783693033428048,0.004553010517565231,0.183900552975693,0.1928231655243423,0.008922612548649317,0.024239164615131356
570,0.35286,0.2682,-0.4523975702143187,-0.5715412264844199,0.1925713127756832,0.2465705800206344,0.1865086541407318,0.245105576872505,0.1834141216135568,0.2188551628885944,0.18749802950999062,0.004658077415726736,0.1834141216135568,0.1925713127756832,0.009157191162126405,0.024843339311174696
