Source_ID,E_peak,Beta,log_E_peak,log_Beta,Prob_Run1,Prob_Run2,Prob_Run3,Std_Run1,Std_Run2,Std_Run3,Mean_Prob_Consensus,Std_Prob_Consensus,Min_Prob_Consensus,Max_Prob_Consensus,Mean_Uncertainty_Consensus
664,1.4958,0.4329,0.174873528887417,-0.3636124141868433,0.542419056947251,0.4919617172847334,0.5056375525480531,0.3196401153178217,0.3036993324223305,0.2390747942550313,0.5133394422600125,0.026095499809470166,0.4919617172847334,0.542419056947251,0.2874714139983945
1114,1.2945,0.328,0.1121020547708908,-0.4841261562883209,0.518394388020918,0.4698548041160394,0.4996024389321959,0.3015462940184042,0.22936534591657,0.1002493018559245,0.4959505436897178,0.024474988366927006,0.4698548041160394,0.518394388020918,0.21038698059696626
551,1.2094,0.2911,0.0825699642699229,-0.5359577945611892,0.5181279102646542,0.4656190830454708,0.4767963991754155,0.3192838940438561,0.2338850241636871,0.2953877648468698,0.48684779749518015,0.027659847977175158,0.4656190830454708,0.5181279102646542,0.28285222768480434
101,0.025961,0.1263,-1.5856785828224609,-0.8985966494446692,0.513474506550642,0.4591798030769711,0.4662568144784175,0.3117903183091886,0.26075261058608,0.1027682491270432,0.4796370413686768,0.029516970712618478,0.4591798030769711,0.513474506550642,0.22510372600743725
663,0.064547,0.0851,-1.1901239379633672,-1.0700704399154122,0.4952851362900752,0.4517060290070281,0.4645204245395365,0.2332473241724622,0.0684865505243851,0.2232093298508933,0.4705038632788799,0.02239722755738841,0.4517060290070281,0.4952851362900752,0.17498106818258022
96,8.2624,0.112,0.9171062162503074,-0.9507819773298184,0.4924252436222357,0.4503975947861421,0.4610230558361193,0.0622634026807848,0.2928072641681796,0.3013410579751039,0.4679486314148324,0.02185299783770754,0.4503975947861421,0.4924252436222357,0.21880390827468943
138,0.045933,0.0652,-1.3378751887885325,-1.1857524042680798,0.4815234619128148,0.448808620847008,0.4559252610104863,0.2731456965368819,0.2800385006159737,0.2991614141233959,0.46208578125676975,0.017205499521051416,0.448808620847008,0.4815234619128148,0.2841152037587505
1113,8.8902,0.0542,0.9489115312648544,-1.2660007134616131,0.4774094994536366,0.4439498554991277,0.4458437861582675,0.2242009946106629,0.115440402056958,0.2450567315115846,0.4557343803703439,0.01879507472162843,0.4439498554991277,0.4774094994536366,0.19489937605973517
560,1.4393,0.3499,0.1581513253927027,-0.4560560575170935,0.4700315204189028,0.4435931768456083,0.4428690727476915,0.299598742032606,0.1684849882902395,0.2632717169977012,0.45216459000406745,0.015477450808275211,0.4428690727476915,0.4700315204189028,0.2437851491068489
127,0.048244,0.138,-1.3165566912097522,-0.8601209135987634,0.4681301886768645,0.4403054473588338,0.4408420939777685,0.194810819925033,0.2831539217926652,0.2449165834482715,0.4497592433378223,0.015911967882256475,0.4403054473588338,0.4681301886768645,0.2409604417219899
648,1.2581,0.3196,0.0997151623510236,-0.4953932293580462,0.4651249572856664,0.4402061269619997,0.4408348811375117,0.1709910380450572,0.2458739547845333,0.0719346830904757,0.4487219884617259,0.014208865986864617,0.4402061269619997,0.4651249572856664,0.16293322530668872
86,0.27256,0.131,-0.564537879440179,-0.8827287043442357,0.464475766472748,0.4383997843671747,0.4402670610243697,0.1716605992794983,0.0954998669615386,0.2622328343876177,0.44771420395476413,0.014545932904487016,0.4383997843671747,0.464475766472748,0.17646443354288488
208,0.68164,0.3424,-0.1664449322238082,-0.4654662439948844,0.4633566582615254,0.4349453882914135,0.4400117356435331,0.1837161041338641,0.2610103934206526,0.1999026544196679,0.44610459406549063,0.015153951898470578,0.4349453882914135,0.4633566582615254,0.21487638399139486
588,2.372,0.3542,0.375114684692225,-0.450751443145944,0.4613093168085552,0.4327264409614096,0.4385538279056742,0.2614110274824494,0.1627451156120664,0.2433398004427224,0.44419652855854636,0.015103815773399027,0.4327264409614096,0.4613093168085552,0.22249864784574605
33,10.804,0.3954,1.0335845755154134,-0.4029633350223465,0.460200411836845,0.4316395774098882,0.4381626609435038,0.0760388612542953,0.2074983311087052,0.3271632322785398,0.44333421673007906,0.014966263987089605,0.4316395774098882,0.460200411836845,0.20356680821384676
194,11.639,0.9984,1.065915668188592,-0.0006954276616512,0.4601126758211317,0.4311120909280892,0.4365344151733515,0.22067748359382,0.2275911507176788,0.2860825902543826,0.4425863939741908,0.015418440796299636,0.4311120909280892,0.4601126758211317,0.24478374152196047
180,1.8223,0.3778,0.2606198751723718,-0.4227380464141851,0.4575906855099055,0.4291182653451666,0.4330840675860694,0.2576554036583005,0.3336081633826101,0.1025513759995595,0.43993100614704717,0.01542174125229414,0.4291182653451666,0.4575906855099055,0.2312716476801567
222,0.099202,0.1015,-1.0034795719969505,-0.9935339577507682,0.4565939515473567,0.4284566493615555,0.4307833034203076,0.3453716948066738,0.0970797937642467,0.2442846272059305,0.43861130144307325,0.015616821326924738,0.4284566493615555,0.4565939515473567,0.22891203859228368
546,1.2265,0.5375,0.0886675525424044,-0.269621531412357,0.4559441959725869,0.4278572043698856,0.4304641827940005,0.0743084074421613,0.2571749500038844,0.2950060738924425,0.4380885277121577,0.015518303737710022,0.4278572043698856,0.4559441959725869,0.20882981044616275
110,0.34322,0.3537,-0.4644274130244902,-0.4513649401852484,0.4545447453572677,0.4268456682642987,0.4291722935411949,0.2754203984209274,0.1558622437881346,0.1646363059427413,0.4368542357209204,0.015364533663279351,0.4268456682642987,0.4545447453572677,0.1986396493839344
133,0.090608,0.1285,-1.042833455717546,-0.8910968723326866,0.4522249080627961,0.4254802684472154,0.4274180867935646,0.2751070329461558,0.2826753999671446,0.2421248338765111,0.4350410877678587,0.014913133303648445,0.4254802684472154,0.4522249080627961,0.2666357555966038
552,0.60684,0.239,-0.2169258003198306,-0.6216020990518624,0.4517651327343498,0.4249588809254359,0.4258402651208459,0.2772505754102661,0.0715260612895111,0.2543212718830905,0.43418809292687716,0.015228540830299125,0.4249588809254359,0.4517651327343498,0.20103263619428924
199,0.85847,0.3025,-0.066274877045996,-0.5192746210115123,0.451205335694089,0.4230950994045056,0.4243349363138385,0.2439390631124364,0.227886310635849,0.2262861554388271,0.4328784571374777,0.015883644327169377,0.4230950994045056,0.451205335694089,0.23270384306237082
1038,1.8871,0.719,0.275794914631003,-0.1432711096171174,0.4506169121414218,0.4220838464046899,0.4227845339476767,0.2459170884975043,0.2420593885190787,0.2339712399864052,0.4318284308312628,0.01627507337049115,0.4220838464046899,0.4506169121414218,0.24064923900099608
59,1.8193,0.5178,0.2599043195152694,-0.2858379539011467,0.4496228462877155,0.4213222720659833,0.4225871428462307,0.2525961046525968,0.2492991899478726,0.1720410722501337,0.43117742039997653,0.015986721885919396,0.4213222720659833,0.4496228462877155,0.2246454556168677
102,0.17789,0.2687,-0.7498484648833882,-0.5707323335668315,0.4481297588821169,0.4195822786764346,0.4213321854430099,0.2530784415550884,0.3105733760799328,0.219659466199407,0.4296814076671871,0.016000680933478346,0.4195822786764346,0.4481297588821169,0.2611037612781427
75,0.83632,0.4803,-0.0776275172463246,-0.3184874133610378,0.4479135568613209,0.4171593977355205,0.4186774598023618,0.1915856502894668,0.2006648064833181,0.1588835864702231,0.42791680479973443,0.017334321384730296,0.4171593977355205,0.4479135568613209,0.18371134774766937
