E_peak,beta,sigma_det,beta_Rel,number
-0.6219293059935578,-0.31930197030236496,0.9436725500399643,-0.34204236411893474,38
-0.5654310959658012,-1.2232988160115892,0.6175769194810008,0.37220980912094553,39
0.34026560097232983,-0.19620159201032583,1.0198139257320966,-0.3761500368027415,40
0.9700631437013941,-0.7015836199387054,0.8398612641181105,-0.15074005582019576,41
-0.267879770971408,-0.2954205503037008,0.7051963697127748,-0.2844586016105962,42
-2.041698970746327,-1.198596289982645,0.7083444031761306,0.23442611523547308,43
1.371714202642618,-1.2907300390241692,0.8001463483381074,0.30608979443338347,44
1.1396902216529228,-0.18701983396051958,0.6183410158707928,-0.016059090709311663,45
0.8652283795242256,-0.9104481171135459,0.9804896909170984,-0.1919247915960126,46
-0.9347191288972455,-0.31327437892545784,0.6309361190641914,-0.206287473896725,47
0.48162891950757813,-1.2549252084179425,0.8548584287881192,0.12298157024098415,48
-0.25387199453567216,-0.5230235342404729,0.9782490122426428,-0.45952573624899107,49
-0.3422177421884616,-1.087246696328677,0.7277689173006153,0.22491723356543217,50
-1.3805310001358266,-1.0352690789463705,0.7358143967945251,0.004218759927713304,51
0.08504070674219377,-0.431211787684653,1.6389363001900108,-0.9032072212973941,52
0.9193971554262502,-0.450261268735101,0.624983003206901,-0.012549505021254518,53
1.266936911159173,-0.8326826652518239,0.7110053634855482,0.01165961254499335,54
0.7796542009757892,-0.8873949984654255,0.7007902213743469,0.011246639432511264,55
-0.7854475447657551,-0.9427143555817854,0.781834330107991,0.07593381231427965,56
1.2641327971692584,-0.0038825238627119936,0.6290424345195677,-0.8182925042726065,57
-0.32911431251595236,-0.39555793373927683,1.0199674211302396,-0.44668318021385933,58
0.25990431951526943,-0.28583795390114675,1.320227319147892,-0.6542201580368986,59
-0.4073569873961394,-0.6515004297161623,0.6483112111065161,-0.20830589170520644,60
-0.3712229330835629,-0.858236769724212,0.6153923666841115,0.13538738368800882,61
0.19915157120508886,-0.35017853677543476,0.617744507735509,-0.11124772941770951,62
1.1389023999335937,-0.29800052511036323,0.9839012983025244,-0.33819952941052744,63
0.82008975062394,-0.07052998382251052,0.6273760992663314,-0.06925183150873285,64
-0.5805068645606533,-0.7770235501066086,0.6753658409478986,0.1488300086140246,65
0.3326000278050816,-0.9325571572236193,1.2270919127337463,-0.2764543676875649,66
0.8103333486611494,-0.7804154737857453,0.8459100315607756,-0.12406648389110393,67
-2.819874124835946,-1.2153827073671246,0.7096091210726486,0.17107045768063045,68
0.393926006585837,-0.23262147588581947,0.7286783668509138,-0.18157951510117964,69
1.475031622066406,-0.4257371702929732,0.6106601630898799,0.16877632509790635,70
0.11474438754512602,-0.2198988085320884,1.293075140122864,-0.6944539031710553,71
1.1333472655862429,-0.7382614526474622,0.7836963828161115,-0.11530041206676316,72
-3.42021640338319,-1.1931419704811825,0.6612446089593336,0.3077529547133558,73
-0.9612606518952511,-0.9273825234547635,0.6973514164197789,-0.03558959678946159,74
-0.07762751724632468,-0.3184874133610378,0.6080551143826537,-0.26254875593533944,75
-0.008109696063974972,-0.7009287399725904,0.7201510310513265,-0.02306927006535938,76
1.0960753660851061,-1.1402614338028532,0.6710802327388493,0.2747572896375266,77
-1.3225390531581398,-0.9730583720409707,0.7920483210587609,-0.06933434089893409,78
-0.05648075276608669,-0.3158730743869246,1.0043858681740543,-0.4797355936937757,79
-0.3384901961640768,-0.2061397986573304,0.8897441772067943,-0.613447568504346,80
1.1347506861086145,-1.1290111862394248,0.650773629408932,0.18477165092715941,81
0.21974166104630244,-1.2097148359667584,0.7551809542904974,0.3013817935624429,82
0.20798424676615634,-0.4451475656279455,1.447447981202293,-0.7091344164053959,83
-1.0003606140955401,-1.1051303432547475,0.753069567964804,0.06512518158316362,84
-0.7398331731656447,-0.23158391178366836,1.4608873233856439,-0.9333599864962155,85
-0.564537879440179,-0.8827287043442357,0.8217492804137668,-0.029844838619478804,86
0.4504800546060601,-1.2831622767004756,0.9298172720255544,0.16908861650190654,87
-0.959397659885927,-0.8823973083099157,0.7045708751895041,-0.06799707909511112,88
