Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,log_E_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
664,0.542419056947251,0.31964011531782177,0.5883771277186662,0.5232441359764299,0.6801244867469365,5.922982813117528e-10,0.9300038162928196,1.4958,0.4329,0.17487352888741706,-0.36361241418684337,False,False,True,False
1114,0.518394388020918,0.30154629401840427,0.5649717946963765,0.5115164158429981,0.674011173831171,5.958305520540872e-12,0.8900113632399944,1.2945,0.328,0.11210205477089083,-0.4841261562883209,False,False,True,False
551,0.5181279102646542,0.31928389404385615,0.5619324934690504,0.4553145847712289,0.673932648023349,1.9075880647414965e-09,0.9395257607190641,1.2094,0.2911,0.08256996426992291,-0.5359577945611892,False,False,True,False
101,0.513474506550642,0.31179031830918863,0.5642104244356965,0.4604903628764799,0.6587481147840561,2.326488266767069e-10,0.9183390456756853,0.025961,0.1263,-1.5856785828224607,-0.8985966494446692,False,False,True,False
663,0.4952851362900752,0.2332473241724622,0.48518021645887044,0.43485353543791583,0.5774550541911279,6.501407556947717e-05,0.926964780619705,0.064547,0.0851,-1.1901239379633672,-1.0700704399154122,False,False,False,False
96,0.4924252436222357,0.06226340268078487,0.5111123261756703,0.43742192237990346,0.5431344049419171,0.404051870610446,0.5721344270816857,8.2624,0.112,0.9171062162503074,-0.9507819773298184,False,False,False,True
138,0.4815234619128148,0.2731456965368819,0.5622204604917009,0.41268840957706493,0.635553715896103,1.0772698281647736e-29,0.8085279965485487,0.045933,0.0652,-1.3378751887885323,-1.1857524042680798,False,False,False,False
1113,0.4774094994536366,0.2242009946106629,0.47730722224961053,0.42820617255122584,0.5478599307731044,1.2510526807592221e-05,0.9161008116219803,8.8902,0.0542,0.9489115312648543,-1.2660007134616131,False,False,False,False
560,0.47003152041890284,0.299598742032606,0.5273399783313786,0.32297927372504953,0.7046687814096666,5.09204021045993e-80,0.8684562649864428,1.4393,0.3499,0.15815132539270274,-0.45605605751709355,False,False,False,False
127,0.46813018867686457,0.19481081992503307,0.4796040702716484,0.4282255568267673,0.5752301150238954,6.044764070537256e-19,0.7088510544418587,0.048244,0.138,-1.3165566912097522,-0.8601209135987634,False,False,False,False
648,0.46512495728566644,0.1709910380450572,0.5006055140845225,0.47032342843886654,0.5449427310589618,5.712973746888401e-08,0.6145386846673476,1.2581,0.3196,0.09971516235102365,-0.49539322935804625,False,False,False,False
86,0.464475766472748,0.17166059927949834,0.5216331868669939,0.5062389528542757,0.5411727794030743,4.4186337729814446e-07,0.571830887056293,0.27256,0.131,-0.564537879440179,-0.8827287043442357,False,False,False,False
208,0.4633566582615254,0.1837161041338641,0.49895803727321386,0.43356912442730405,0.5511835471247596,1.7442698952149947e-14,0.6692391815310096,0.68164,0.3424,-0.1664449322238082,-0.4654662439948844,False,False,False,False
588,0.4613093168085552,0.26141102748244943,0.5523351483462864,0.4120732716670211,0.590716717058781,7.187881234535554e-24,0.8023373337664075,2.372,0.3542,0.375114684692225,-0.45075144314594406,False,False,False,False
33,0.460200411836845,0.07603886125429533,0.4534921231644319,0.4290723367072624,0.5323003714606271,0.32017094648108807,0.5405248795279044,10.804,0.3954,1.0335845755154134,-0.40296333502234655,False,False,False,True
194,0.4601126758211317,0.22067748359382006,0.5225568525779319,0.40594796965179797,0.6195104603702883,2.37210323490606e-05,0.6775288955288287,11.639,0.9984,1.065915668188592,-0.0006954276616512517,False,False,False,False
180,0.45759068550990556,0.25765540365830053,0.5805028661771472,0.413377251393039,0.6199646602626833,3.75500810796482e-12,0.685972518067685,1.8223,0.3778,0.26061987517237184,-0.42273804641418516,False,False,False,False
222,0.4565939515473567,0.34537169480667385,0.5829745718747943,0.09262240791706848,0.6628163243037597,2.311366601874824e-29,0.8771373006092755,0.099202,0.1015,-1.0034795719969505,-0.9935339577507682,False,False,False,False
546,0.4559441959725869,0.07430840744216134,0.46699401588133177,0.38141695807062154,0.5094221359762927,0.3633455907390762,0.553415472075941,1.2265,0.5375,0.08866755254240449,-0.26962153141235706,False,False,False,True
