Log(E_peak)	Log(beta)	Log(sigma)	Log(beta_Rel)	astro_DM
0.9597137893561442	-0.3379035545820765	0.6769129872092097	-0.1916859544419928	0.0
0.3844071823089926	-0.8557372262380094	0.9958807866688296	-0.1446972855360083	0.0
0.3156555252315309	-0.4951215405897841	0.7691483009206808	-0.1910112390410624	0.0
0.8111928194604275	-0.6520848134983087	0.9195278512814812	-0.2099284537781596	0.0
-2.1028679566179056	-1.5670307091255944	0.848244555301612	0.4237595995084769	0.0
0.1257089259726529	-0.8052082422780754	0.9412678811792357	-0.1254937456063952	0.0
-0.8309724939910677	-0.6813107300522541	0.7020339755634636	-0.0869648866192293	0.0
-4.629597950027504	-1.9956786262173571	0.9615824412757596	0.7368302250691425	0.0
0.6281742844483247	-2.5850266520291822	0.8861804039860715	1.405884641468882	0.0
0.3777432403540063	-0.6963720236161103	0.8222334802388441	-0.0882548236004677	0.0
0.7925387643356948	-0.8093882021863951	0.7659887568040198	-0.0148101649653254	0.0
1.2036854708819071	-0.7607005208731075	0.7078340788207025	-0.0030142016788639	0.0
-0.9040987207741228	-1.958607314841775	0.8889877762872177	0.7586366740859093	0.0
1.4743328375521674	-0.3304971658956569	0.7476525842236437	-0.3070203593531687	0.0
1.1166077439882485	-0.5164127030311059	0.626740596252816	0.1504867285185742	0.0
-0.1335236214735023	-0.7644715530924511	0.8166720655453338	-0.1010325910728753	0.0
-0.0349300659331779	-1.0979971086492706	0.6314539159619675	0.170981853277201	0.0
-3.0199875333390938	-1.350665141287858	0.7094480530516311	0.3454220858754862	0.0
0.4783933204143427	-0.5334289276136457	0.7467120225166605	-0.0964282253352522	0.0
1.0629202637326634	-1.08196966321512	0.8582543930367131	0.0405335464370873	0.0
-0.8736088083833854	-0.6554112574212861	1.0144575320868403	-0.3784470098396812	0.0
-0.4017020457863271	-0.687188173787912	0.7532765701844184	0.4046090105102869	0.0
-0.331576806413543	-0.5689580546641145	0.7784406835712327	-0.1018475302474343	0.0
0.3271954045032335	-0.7239980100379498	0.9004108290471193	-0.1721982690060932	0.0
0.4547229356725316	-0.6013656754616079	0.8536495486037436	-0.1019691342768609	0.0
0.7741226371486233	-1.2104192878355746	0.7414273789103397	0.2232565125407467	0.0
0.7199607233924818	-0.9277501023864853	1.380545881415584	-0.4238898866325832	0.0
0.4562293455254202	-0.7958800173440752	1.1695598216106655	-0.3098039199714863	0.0
0.2801001100549242	-1.18111458540599	0.7524172493264815	0.1789376661517156	0.0
0.9043043122781224	-0.3877460939035627	0.8350116541039958	-0.1966129262002829	0.0
-3.834192020996214	-1.7825160557860935	0.651016195115969	0.7467756859829426	0.0
-0.2496459112372919	-1.4400933749638876	0.6493640703630101	0.4608688631574453	0.0
-0.2269453066357374	-0.8958544494459919	0.9216708718087356	-0.0142404391146102	0.0
-1.2616872732299678	-1.242603971206976	0.9301183427356384	0.1483998515748443	0.0
-0.1894381884609383	-0.6285626825958991	0.7966714489126991	-0.2515219071461098	0.0
-1.1128949290537962	-0.7594507517174003	0.9933259894811794	-0.149586171686868	0.0
-0.6293019074244232	-0.6254349392772349	1.2610200719653917	-0.5899477680898898	0.0
0.5972892160405782	-0.8371370066780739	0.7319753488323847	0.0693705277928075	0.0
0.9472768377593072	-0.8683813356508745	0.8265477316322571	0.009203515760185	0.0
-0.5715736135594118	-2.0132282657337552	0.7083784034878856	0.9092029980928196	0.0
0.6936214394729349	-0.0009565003968371	0.6217369699735714	-1.185462511034971	0.0
0.8425218727379291	-0.534319788401722	0.7201262130419724	-0.215748454964083	0.0
0.6817566561035101	-0.3824754651137076	0.6699766555582602	0.090045641211644	0.0
0.8226322124166123	-0.5882119954561311	0.7335342945250087	-0.1332630398068513	0.0
1.1727488389827436	-0.2005905203848731	0.650909482895609	-0.1741999542332458	0.0
0.6752282535930639	-0.5433303705762424	0.7043821931966894	0.1251662946338903	0.0
0.7636001796504306	-0.7368375350377834	0.7442616814914758	0.0056494387775637	0.0
1.2292465620175608	-0.7316560860489353	0.7744366685697442	-0.0399435552480599	0.0
-0.3638231417668501	-0.6390281162740641	0.6519270317126391	-0.4627954002282593	0.0
0.8704448745240839	0.0	0.7185349032362938	-2.229147988357856	0.0
0.6784091088214211	-0.5556428743439724	0.6829298890735269	0.0244331364435833	0.0
-1.5275361033930106	-1.583359492661719	0.7255768026212072	0.4771212547196624	0.0
0.432359889706791	-0.6746896282889389	0.9289997570531664	-0.2597306569826127	0.0
-1.077170780333351	-0.5992893632267687	0.9124558853381882	-0.3518805502448812	0.0
-1.363492044318583	-0.8410347396165898	0.8810363967607697	-0.1812416550945624	0.0
-0.2732157579197315	-0.8541822855081724	0.9258996934613823	-0.1572587576132121	0.0
0.8114744631031798	-0.4577972175659718	0.7074083499685272	-0.0204111327949047	0.0
-0.393919735418796	-1.1360826230421397	0.6550807812747481	0.2769048031514501	0.0
0.3343532083835173	-0.6435916729610187	0.8846141341797648	-0.2146450967631933	0.0
0.7881966630197421	-0.4672456210075022	0.7801011914679116	-0.1887553099353364	0.0
0.4202858849419179	-0.7945249632591092	0.883439973667863	-0.1609352763484799	0.0
0.6394167574924147	-0.3491099221436876	0.8294260014834461	-0.2009490890829748	0.0
0.2168517832843799	-0.7572101905213234	0.8796577465235711	-0.0658308288917683	0.0
0.4846272166817832	-0.2010042655561186	0.8048002568703986	-0.2292707852177224	0.0
-0.3831150664653516	-0.5246194068566388	0.862947896210556	-0.2653297432682239	0.0
1.865192838908103	-1.3819519032879073	0.7955185339371734	0.2795789945783486	0.0
1.4264624614901598	-0.646276062411051	0.9291122566546608	-0.2659425197794067	0.0
0.1961208925983806	-0.7214750352629824	0.6997683719095922	0.095489775554894	0.0
-0.2756667745382254	-0.0964759355287378	0.7772092581456849	-0.400687425850259	0.0
1.3314475428777968	-1.2153827073671246	0.886372265068487	0.1281360110384476	0.0
2.207768969739924	-1.294992040666664	0.9184916606948929	0.1854130594675783	0.0
-2.2226891983104777	-1.47755576649368	0.6644727369431234	0.5857824228686086	0.0
-1.233282361342015	-1.0268721464003014	1.1407499487010098	-0.2785226546661299	0.0
0.834077201810436	-0.7770235501066086	0.7724243993568141	-0.0091931505580871	0.0
0.6625122914891226	-0.6509168312204098	0.7876233929464573	-0.0735414803782806	0.0
-0.8286246332550591	-1.3269790928711038	0.8737680375822989	0.1757837939229075	0.0
1.5801149054749035	-0.8774564759312456	0.7815327865640542	-0.0907312527383839	0.0
-0.8530042427905351	-1.2313618987523856	0.9298274812306914	0.1504399911284594	0.0
0.1254161979827551	-0.1401414795190071	0.7057953140662957	-0.3279965713851834	0.0
-0.5911836200200655	-0.6730500058340012	0.8794285008364391	-0.268903763770717	0.0
0.4732679428352963	-0.5169835798558678	0.8286856699237671	-0.2507828990293986	0.0
1.287264125798977	-0.6352614449446015	0.7306046468066768	-0.1506898756434571	0.0
0.2654546358431839	-0.5106040782728706	0.8416284744855789	-0.1717503785059708	0.0
2.11790073206452	-0.9423338960901708	0.86869732624796	0.0265525828294094	0.0
-2.85514569274707	-1.4023048140744876	0.8130269265027112	0.2566108558755682	0.0
-0.6968903779428979	-1.1739251972991736	1.2350939351335313	-0.1457392892862632	0.0
-1.0584935364384396	-1.3829996588791011	0.6229389692114901	0.3343371776750187	0.0
1.077985291029502	-0.7064164865038832	0.7738522421909101	-0.1373373230987722	0.0
0.012077599531015	-0.6339507901997645	0.7022323012677129	-0.0198919075682271	0.0
-0.3877460939035627	-0.9503943874050268	0.8023837110787907	0.070639182951392	0.0
0.2293746309288433	-0.8790971823854729	1.1872753033261203	-0.3442016336261163	0.0
-1.3059918177934782	-1.2306226739238617	0.7871982600439232	0.1891865571458289	0.0
1.7383523930758225	-0.9535048356652917	0.8603499869431798	0.0511091645397025	0.0
-0.1745738822321768	-0.7237680420781664	1.28451420060683	-0.410535898005763	0.0
0.1268454406491847	-0.6834006979061391	0.6774700736474779	0.089600121569452	0.0
0.2009051916849918	-1.490797477668897	0.9052128332171052	0.4625370685566753	0.0
-0.7974027143075688	-1.2487208960166578	1.4484001967122924	-0.1795702721746546	0.0
-0.6716611773004728	-0.7599502278873523	0.7174624577374916	-0.117833893839821	0.0
-0.5895433352026863	-1.11690664142431	1.0064617634647854	-0.1372381634019609	0.0
1.792958703916757	-1.2313618987523856	1.1497116496879316	0.0138345229186716	0.0
-0.58541100563696	-1.3665315444204136	1.1867247252939097	-0.0480077260710858	0.0
-1.047401265470227	-0.7801536139756393	0.6263403673750424	0.0872215646369377	0.0
0.3440580724513018	-0.8233300673318504	1.1604655297646314	-0.3704899586842624	0.0
0.6747693140154263	-0.8150248093017389	1.1401873889678171	-0.275954336487105	0.0
-0.5326583236764271	-1.087246696328677	1.037880476827309	-0.1389668586901294	0.0
0.0030725959676749	-0.4093810517934221	0.7229956838890934	-0.2003905857374478	0.0
0.6255490872653092	-0.761201437286083	1.2459787906343356	-0.3660597352412482	0.0
0.4192947217534605	-0.3770610307885099	0.6165595288778304	-0.1250422262982698	0.0
0.2030056747284833	-0.86359655186601	0.9505449615967188	-0.1172871576869171	0.0
1.9014801173099916	-1.1511952989481962	0.6685070549068014	0.2027336894635237	0.0
0.0589950935254163	-0.2500319164905971	0.7547763024343711	-0.2478141906380421	0.0
1.4837869267043804	-1.4473317838878068	1.0831728321694798	0.1650022868900689	0.0
0.1181323999209043	-0.5365549682295722	0.8277956029529436	-0.2876433989221483	0.0
-0.3146345144017345	-0.8386319977650252	1.0552445052399275	-0.1344263742759455	0.0
-0.1660946510626728	-1.1481303992702336	1.0513918010333632	-0.1227048110369962	0.0
-0.7908872962614081	-0.7373116556983035	0.610787877980347	-0.1313905477040735	0.0
-1.76840299443509	-0.8804142250382162	0.7724904032296688	-0.130581159263247	0.0
-0.0266827613827764	-1.140861702705469	0.7665169463261197	0.2068146830193388	0.0
1.1548802447187618	-0.3900855899140023	0.7557376883874948	-0.1911161194956441	0.0
-0.2282655746132307	-0.7762445463427589	1.0610564572564138	-0.3277807212981766	0.0
0.6573714147901757	-0.5760990814715833	0.8443031745772649	-0.1848518253882252	0.0
1.6981092488324143	-1.1904402853647322	0.7822504034789364	0.284212066863462	0.0
1.2523918031812442	-0.3318005158013381	0.6917620314546394	-0.1007025930944392	0.0
0.0303973008567618	-1.2298847052128985	0.6943243521163103	0.2763798695476067	0.0
3.0402066275747117	-1.856985199745905	1.1344416851328916	0.472935251402306	0.0
0.9514880869756388	-0.4960731958064895	0.7844247055864275	-0.2589079334557573	0.0
-0.3921162556430101	-0.8989406450918844	1.3297028971532152	-0.4840590137872165	0.0
0.9115038405226258	-0.95703092660682	1.0629728613152485	-0.1856365769619116	0.0
-0.2266744148169724	-0.6802695056697754	1.2167305139502451	-0.5217708505930285	0.0
0.4828735836087537	-0.6424462802569184	0.7887409227663859	-0.204654123349334	0.0
1.1998374222081571	-1.4213607900319276	1.010291474242876	0.2816987966029213	0.0
2.3724701228418685	-1.3726341434072673	1.0042611703749174	0.208958259114019	0.0
-0.1987129408162757	-1.3133637307377066	0.6674903099483317	0.2508816227550532	0.0
-5.474333365654578	-1.5086383061657274	0.6221932924246601	0.606935842660425	0.0
0.0425755124401905	-0.7772835288524167	0.8427090659486417	-0.1370691828507267	0.0
-0.7952561673112002	-0.995248844408999	0.6093595919813793	0.18022403510726	0.0
-4.235360667932552	-1.8664610916297824	0.6994821697064892	0.7065671860865402	0.0
-0.9296296096329968	-1.239577516576788	1.0934812214537306	0.0184519885795275	0.0
0.2323098403279874	-1.1992829217176149	0.6421082328754245	0.1878418785962304	0.0
0.8287049989613965	-0.3841551171252979	0.8339180811121126	-0.2376287331248242	0.0
-0.979638717352292	-0.9115095298176038	0.7619203246101688	-0.0206759590205561	0.0
-1.0128836532669383	-0.8924508702553138	0.9652487509671208	-0.2880051942028176	0.0
0.8211072108227654	-0.2278984307229881	0.7501611290217174	-0.2373142106475202	0.0
-1.7337447777023491	-1.174573882232177	1.1478308499434595	-0.0560487916916846	0.0
0.6294503760129317	-1.0501222959631251	1.1989593386702029	-0.2055847209141985	0.0
0.3738127812825465	-0.5124374397436218	0.8193991465817334	-0.1477137772187411	0.0
1.5162444247512088	-1.158015195409886	1.2851295546300625	-0.1916772814581774	0.0
0.4206322583341211	-0.3421795439843028	0.7121359877753218	-0.182004042984379	0.0
0.5914875597320195	-1.1197582241045196	0.7830813562766958	0.1823402083326827	0.0
0.5987576873002555	-0.7066374452885544	1.0962354643869083	-0.2796828574202529	0.0
-0.6624409123712642	-0.6730500058340012	0.951725975424592	-0.2539652495380684	0.0
-0.0592644309188351	-0.3784083241407822	0.6254565058057138	-0.1208065029417619	0.0
-1.5257108738345035	-1.2992962828549806	1.0058451779806563	0.0979469283002495	0.0
-3.992721752665756	-1.4841261562883208	1.1818835869102868	0.1778531052119678	0.0
-1.7092088166172406	-1.4559319556497243	0.7681347086850427	0.45462711396138	0.0
-4.2378092600819866	-1.1897674820049158	0.7288648933391975	0.2863299203790514	0.0
-0.4085458162992935	-0.5090587946432132	0.7059748364175547	-0.0509772694358818	0.0
0.7422615317920204	-1.032452023781138	0.8324578162320432	0.0165290576839687	0.0
1.0778401027349935	-1.2097148359667584	0.9214575653797884	0.0795330439460865	0.0
0.8678326837666702	-0.4427334711300958	0.9019593508742878	-0.3120006894124429	0.0
0.9277193011296032	-1.0629838925351858	0.8351449833077881	0.1755888940697603	0.0
-0.0142682348509251	-0.7698066211309544	0.650928887067893	0.011602052426153	0.0
-1.1800219869788129	-0.9219058495935892	0.6781084738828287	-0.0999136334689967	0.0
-0.7374777202879501	-0.8315025164769673	1.0722241554333976	-0.4393326938302626	0.0
-0.7969943252715167	-0.4500163888403112	0.7703364410951492	-0.242273687754882	0.0
1.0387393481047489	-0.8880657236673185	0.8629836210102939	-0.0689652029395014	0.0
-0.9435144070488845	-0.9496202437385424	0.9582580016355916	-0.1158813050178901	0.0
-0.0043691922375543	-0.5597207867644117	0.7847955378567619	-0.2717817297125556	0.0
-0.3420745162430618	-0.4217046948791738	0.7015334473421311	-0.3002279742321637	0.0
-0.4207538895458116	-0.3045183235098025	0.956274108751779	-0.4380431096303837	0.0
1.8189776676592304	-1.485452247339714	0.8755705368684195	0.3987361491001324	0.0
1.4494938267812605	-2.0457574905606752	0.7207958019944647	1.0188853441603738	0.0
-0.2523784761909597	-0.5984271543235541	0.7452622163775593	-0.1276460655759202	0.0
1.2277839008537184	-0.3424661124420137	0.8636142750621771	-0.3474781498070948	0.0
0.5157546611908558	-1.1079053973095196	0.8555918348549671	0.0077258997366158	0.0
1.6821992469431268	-0.6667543010380372	1.0610074008496422	-0.4162656516415806	0.0
0.8463866015585984	-0.6020599913279624	0.7766358170235973	-0.1036942925339194	0.0
0.9136761274197088	-1.1972262747080242	1.3545098798669823	-0.2525453722368816	0.0
-0.1478128878951405	-0.7851561519523022	0.7316290503759428	-0.0743358050095183	0.0
-0.380562293497012	-1.1214782044987934	0.651597800651505	0.1726307269461747	0.0
-2.420113556342566	-1.284832642151542	0.7311615122813713	0.2561084908896474	0.0
0.5262487899466782	-0.9284861949049108	1.0268232420882746	-0.1805342081054002	0.0
0.5055569386638218	-0.8218867476853682	1.0380595484666095	-0.2466553816256267	0.0
1.305265362023449	0.0	0.6153397179088281	-2.42021640338319	0.0
-0.8295329236140628	-0.7198771036976924	1.1820378341348468	-0.3874718624250072	0.0
-0.634137784597445	-0.7169250252645285	0.6721902511882525	-0.1611869896317904	0.0
-0.5090587946432132	-0.3339502615194841	0.8701404392376396	-0.4654728117256677	0.0
1.1344958558346736	-1.0078885122130503	1.1307710597448135	-0.2146846653976382	0.0
-1.7561189977816811	-1.2168113089247423	1.0378366925272318	0.0872152142037695	0.0
-0.1628726130512391	-0.7488486568246454	0.7146901249178609	0.025080614746479	0.0
-0.6994914706567087	-0.6817279197883731	0.7095074008515716	-0.1071515389535776	0.0
0.5108799847561177	-0.1262726193533204	0.6722456777063424	-0.2637063559825342	0.0
-1.104544302975354	-0.5880437620695985	0.6744110041656259	-0.1424432937124851	0.0
1.5364448041490786	-0.4894549897933878	0.6605809124272995	-0.1227993505977485	0.0
-0.4441682399520614	-0.4260845595784493	1.1213891128771163	-0.5151099537456438	0.0
2.330129562487524	-1.0472075569559078	0.9767396144196692	-0.127366325276269	0.0
-1.674279141980588	-1.2139587897574458	0.7557605526104016	0.2581064106361685	0.0
0.2651481388154662	-0.2857540889821059	1.0049658871068234	-0.4534592423629178	0.0
-0.4585580547454746	-1.1505805862031009	1.7609604942389658	-0.6675758258521268	0.0
-0.6718243385616774	-0.7923656326110384	0.9729152744945302	-0.2391514188350264	0.0
-0.0279082959624563	-0.6647427435654681	0.9457983661298044	-0.2464126937075275	0.0
-0.3334820194451191	-1.1079053973095196	0.887476638154133	0.0418985611407619	0.0
0.6978045326940079	-0.5919297141128145	0.790327394830666	-0.2851993630227499	0.0
0.0193240371536907	-0.6356366453842692	1.0829791444528976	-0.313983598354273	0.0
-0.6620218921407405	-0.9554602396075892	0.9464473521517796	-0.0788677891723042	0.0
-0.6372913890906815	-0.5898979233571394	0.7811879088036632	-0.2005870621002296	0.0
-0.0684963629832165	-0.888401475119606	0.8181466837498754	-0.0074529743263859	0.0
-0.2127308555657151	-0.4843910507655197	0.7197537726123578	-0.2479679668885647	0.0
1.1586036998114768	-1.0409586076789064	0.6719499878349007	0.1515483179781553	0.0
-0.756044698021259	-0.6318991482906486	0.7293754038488662	-0.1485163254950965	0.0
1.178257320812189	-0.5738141747554887	0.7448951002209616	-0.2118719278201116	0.0
-0.0406246634241569	-1.0227337875727074	1.7308387787075967	-0.6676360450013938	0.0
0.9722167281723602	-0.6259852597080884	0.8805106233709168	-0.2147484091984173	0.0
0.2709581850920972	-0.0193150256366853	1.162056337360552	-0.7836802463402689	0.0
1.4966390991807466	-1.1278437272517072	0.905148001856016	0.1506843381282349	0.0
-4.299140587645796	-1.6216020990518625	1.235109099841248	0.1594211941251364	0.0
-3.463126051071039	-1.2798406965940432	0.9475807493043223	0.1236961192172042	0.0
1.0491016782085572	-0.5987718325018869	0.7588362247469583	-0.2190989534451146	0.0
1.3414543097530556	-1.4412914294668342	0.6785912105817744	0.4706752071520438	0.0
-1.425124127496364	-1.1636758842932484	1.043927867991764	-0.0796880074609036	0.0
0.1636979458925691	-1.1870866433571443	1.1917387719537107	-0.1227172766143419	0.0
0.4049021040670368	-0.845576026885353	1.1204488890374595	-0.2270536100756234	0.0
0.4937089351985215	-1.011887159731648	0.6967407046991166	0.192013034895702	0.0
-0.2888594817526886	-1.5287082889410617	0.7722776881595863	0.4202457466136258	0.0
-0.6514809637928537	-1.0594835150674329	0.7513176035606827	0.0756808685798718	0.0
0.1104550244610154	-0.4928190227397591	0.805058862718461	-0.2433083003950172	0.0
0.0997151623510236	-1.1555228242543183	0.810736437388581	0.1555228242543185	0.0
0.5246038067186687	-0.0001303078917321	0.7357585374437389	-1.5733584307436923	0.0
2.0649818216973053	-1.1817741063860443	0.7107771944054259	0.2309921290562261	0.0
0.8054600774191897	-0.5739769843101239	0.9277449472803894	-0.2295704739864869	0.0
1.166814798790912	-0.907981529247203	0.709829433186508	0.0295413734347039	0.0
-1.3322389474356535	-1.0700704399154122	0.7916625838495436	0.0477940452042599	0.0
0.148479258163154	-0.6558042841285651	1.106867148886944	-0.4168253528324114	0.0
0.0484418035504045	-0.585026652029182	0.7294644790997483	-0.128741493942265	0.0
-0.898768613209301	-1.0338582672609673	1.231219748278887	-0.2551786137437569	0.0
-0.3733619913798014	-0.9013562741829432	1.143748419155497	-0.3574921269652719	0.0
-0.0924327941714898	-1.0840727883028842	0.8340071958856364	0.074855480106022	0.0
-0.4965770572627663	-1.6020599913279625	0.6100956392991375	0.6657685507193798	0.0
1.4642062843437844	-0.914709421769935	0.9477571165270844	-0.1937531205575005	0.0
0.4392379283321443	-0.848017604542526	0.8372221634766239	-0.0684797756272066	0.0
0.8294388656564893	-0.090176630349088	0.6837222824514323	-0.2007230880997452	0.0
0.402845781655725	-0.4561801948573423	0.7461435894488961	-0.1457061134121552	0.0
-0.0188702888792911	-0.6857113390525023	0.6209996189059311	0.1073152659223333	0.0
0.8834626928644419	-0.2987775157434428	0.8849368971038603	-0.2549960824783941	0.0
0.6818199109880556	-0.2567254764880666	0.6367586191393582	-0.2011963771763077	0.0
-3.284958178929957	-1.6020599913279625	0.8075756144416602	0.4176377396522296	0.0
-0.9724465459497792	-0.9366666410482504	0.6932959572099476	0.0898715411325348	0.0
0.5471468007418225	-0.9884295564027218	1.1362003703703911	-0.2392487368743583	0.0
1.0386996230206231	-0.9480760839538936	0.7035149177377452	0.2117121525420016	0.0
-3.263914388510291	-1.3585258894959005	0.7352075390476418	0.3830115571950674	0.0
-1.1901643099095325	-0.8955128886876049	0.928882112666166	-0.0662644729436766	0.0
-0.0107682742729904	-0.845576026885353	0.7169460750079298	0.1324813798577279	0.0
0.2646289582612226	-0.1570788792400177	0.8025342843869759	-0.3101667417674845	0.0
0.2331230785210813	-0.5169835798558678	0.7397700655925479	-0.2243791374200557	0.0
-3.573001041243463	-2.5228787452803374	0.7113684965747115	1.5109915855486895	0.0
-0.7833855144987226	-0.5723516288130673	1.0856722470326412	-0.4315747167016573	0.0
-0.3995280835339265	-0.9270152553720696	0.8863214865594797	0.0362562239602728	0.0
1.9806622714969564	-1.3925449767853315	1.0306847107056278	0.1265442633237183	0.0
0.0197392326747052	-1.072116589669293	1.1727955191189616	-0.2085521233469802	0.0
0.0021228462251616	-0.8085489855351045	0.8720221745564494	-0.0595117192544709	0.0
-0.1865257635940621	-0.4298074389042741	0.6327710047017499	-0.0771529727780745	0.0
0.7787949765528351	-1.1511952989481962	1.1892937558856918	-0.1898398583873687	0.0
-2.0288401642135407	-1.1958605676646494	0.698622429702098	0.0639169294876911	0.0
-0.969076600372781	-0.8029952719769542	0.7040904324193714	0.2801165266966166	0.0
-0.7456211301051068	-0.6575773191777937	0.6234663833701306	-0.1523712630630002	0.0
-0.6252883048597354	-0.5355104525660287	0.7063165785963068	-0.1991999215731412	0.0
-0.6835264163849164	-0.9051796196452	0.7347518385968204	-0.0666559609303299	0.0
1.1950967106118562	-0.8690233083943829	1.1626778936904885	-0.2507349157101367	0.0
-0.4304154325707438	-0.412401270278755	0.7882956700831831	-0.225870893703652	0.0
0.1836399042213519	-0.6330170240221491	1.1609664686662182	-0.4816217559463389	0.0
0.6284298029016808	-0.3875340360468576	0.6503366694345483	0.0132579455726134	0.0
-0.6906253750833296	-1.2365720064370629	1.0321310136657624	0.0066873012241643	0.0
-1.2568431448966175	-0.8989406450918844	1.1456158867489157	-0.3759648338266464	0.0
1.3430342104791977	-0.8035474582966109	1.10184326776622	-0.3684374774794122	0.0
-0.15115224072338	-0.6451235774837663	0.7730327217554364	-0.1366035689447862	0.0
-2.7251958103654386	-1.5331323796458904	0.7037211599270199	0.4064529814612893	0.0
1.2557306852816292	-1.4634415574284698	0.6982223746811677	1.6293088257814132	0.0
-0.4959099067400578	-1.0788339493622612	1.1752711162215783	-0.1437392282484273	0.0
0.1108589567318673	-0.2033562962148835	1.022127188929058	-0.371109483286853	0.0
0.0377451292695922	-0.6546262694409116	1.2884079756900564	-0.471472132694627	0.0
-0.4174480465125287	-0.5683146553139882	1.0622848326879493	-0.4678975173404565	0.0
0.4905062724693478	-0.8768019249680014	0.930210153281094	-0.0429324476921539	0.0
0.4767591917708862	-0.3723269682333841	0.6833352708572962	-0.1117991880549368	0.0
0.7582455641689375	-0.8968807464542862	1.0964441996028382	-0.2251723019165256	0.0
0.7098463756439157	-0.7286231281059254	1.0153723313221672	-0.1885915015776244	0.0
0.5948012357783853	-0.9863203027088074	0.9637358977268649	-0.0350427489067181	0.0
-0.0943767927547891	-0.3281794398167511	0.8695016026972225	-0.4302740795867005	0.0
-0.3041944746112059	-0.5633603683073394	0.8129935266855846	-0.0352390909111165	0.0
0.9712201663889164	-1.1797985405143596	1.2079331281339771	-0.1109314985098094	0.0
-0.9770357934820072	-1.012780770091995	1.0442299995523563	-0.0929031672235664	0.0
1.07059193151204	-0.8407336689065058	1.1185259518829749	-0.2824713548927936	0.0
0.4665265727211785	-0.4433357378774315	0.7317176646406502	-0.1953142377703021	0.0
0.1728655299169857	-1.2335871528876006	0.7202668296797246	0.1701008953664938	0.0
0.0599418880619546	-1.0958256317158366	0.9654463050773814	-0.0165570679484273	0.0
0.4593924877592308	-0.9574244875598096	0.6858581318340684	0.0347923928439658	0.0
0.3939786026517717	-0.2341824846900817	0.8649439731245592	-0.3841610327241314	0.0
-1.6442037864970276	-1.485452247339714	0.8798639642301539	0.3836287308373905	0.0
-0.1831292635994617	-1.154901959985743	0.612932127083471	0.1509756144710184	0.0
-1.2144637461836656	-0.99225222199926	0.7984434603501874	0.0159161401970535	0.0
1.3307383581788763	-0.784626847216578	0.8869135333985458	-0.1394613913006445	0.0
1.5639673178494018	-0.7092977567121456	0.6128474073598367	-0.0094415562328415	0.0
0.1986295990920188	-0.3915809486827146	0.6148234218666244	-0.0778351916721676	0.0
0.5553121461148127	-0.0011306361176558	0.6708578881893092	-0.7999374939501351	0.0
-2.4296789338583222	-1.2814983111327258	1.0536276899265091	0.0130870763194645	0.0
0.9817959634895456	-0.4553119776973225	0.6549654512355018	-0.0225047046839911	0.0
1.978102875863164	-0.6124322205828113	0.6341244515521872	-0.0984249434848555	0.0
-0.0455259285813671	-1.1301817920206718	0.611606489380638	0.1301817920206718	0.0
-2.1493415140875523	-1.0958256317158366	0.9134164500544134	-0.0432377475840697	0.0
-0.9297034818022348	-0.7840981867959684	1.1915376411461702	-0.4179421694668355	0.0
-0.7561189977816815	-0.4260845595784493	0.8319081491224544	-0.3002198524914585	0.0
-0.2608312860189123	-0.5297365530349215	0.6635407438751378	0.1202440150435048	0.0
0.3651509014936031	-1.329754146925876	1.1719837371215989	-0.0131900002170201	0.0
-4.218445667666588	-1.5030703519267852	1.0915825520858498	0.1797639615516517	0.0
1.3719724696940931	-1.712198270069774	0.8560579037787511	0.7258779673609664	0.0
0.2311126290563523	-0.6522797829659618	0.6549173880118775	-0.0281977679685841	0.0
0.3271545124094315	-0.2218487496163564	0.8683681415840954	-0.2321023839819093	0.0
-0.2303863874752128	-0.8771290771355644	1.2614365518509585	-0.4144500227297228	0.0
0.5575914059685008	-0.6792307716613135	0.701205201999371	-0.056423721288594	0.0
-0.6191197365339902	-0.5619325495465062	0.7476525842236437	-0.0847283551421891	0.0
1.0925101116839822	-1.6055483191737838	1.4289847252557426	-0.0461468177780555	0.0
0.5505340865995074	-0.8213107602244102	1.095692282839792	-0.1901302828969742	0.0
0.1321635960508641	-1.08460016478773	1.0831800041299768	-0.1718900704838401	0.0
-0.1561383554374271	-0.7880789156914907	1.19784546275177	-0.3668230442942525	0.0
-0.9411945133240932	-0.9200955323332792	0.610819800835439	-0.0628711283679404	0.0
-0.4555102743650691	-0.9125735429637144	1.358914712954739	-0.4842820844161032	0.0
0.6288995644206067	-1.245651664288981	1.2554244815776403	-0.1259594056607073	0.0
-0.27865111954743	-0.4810914263085858	0.8481891169913987	-0.2682446542281707	0.0
0.1454139651678833	-0.90622821850127	0.6732237149397153	0.2432879448217947	0.0
-1.8591778198906892	-1.0	0.8502662910665223	0.0519239160461064	0.0
3.009450895798694	-2.5850266520291822	0.7392162193937256	1.507752110022442	0.0
-0.4874890360816605	-0.3417023496918102	0.7702037668239207	-0.4482468004330525	0.0
-1.4202506911431378	-0.8110715162391465	0.946535775153106	-0.1555047282739037	0.0
-1.079730541500657	-0.9284861949049108	1.130636060903924	-0.3028757038474746	0.0
-1.9840537563424336	-1.5214335044061569	1.683102898251826	-0.3053802271815693	0.0
0.8523274758189927	-0.5843590201038457	0.6672380874224184	-0.0599979296752854	0.0
-1.681498415841213	-1.1325325121409484	0.8599004966541368	-0.0907663038706406	0.0
