Source_ID,Mean_Prob,Std_Dev,Median_Prob,Q25_Prob,Q75_Prob,Min_Prob,Max_Prob,E_peak,Beta,log_E_peak,log_Beta,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty
521,0.12416227184714694,0.13839384201236546,0.0891703215529828,0.0006268017456922264,0.21675790121175534,1.1543497885602266e-34,0.3142563347253044,4.6602,0.2245,0.6684045555381781,-0.648783654660658,False,False,False,False
19,0.12372823231907079,0.1493376939418088,0.06361634974592886,0.052487480349716335,0.12344749307576858,1.6913379131451576e-17,0.3790898384239402,1.7016,0.5332,0.23085747689467256,-0.2731098592581784,False,False,False,False
1022,0.12308684114559491,0.18024980073460625,0.0021828095389062204,1.7504473917721885e-07,0.21263486581380442,2.0082713221884228e-14,0.4006163553305047,1.0153,0.6469,0.006594386184137135,-0.18916284885951165,False,False,False,False
925,0.12308321436837663,0.18897132470539124,0.00033912973675569803,6.293354078331455e-13,0.18623699295611876,3.571335914662492e-35,0.4288399491483794,0.99843,0.6209,-0.0006823781437071954,-0.20697834015401678,False,False,False,False
691,0.12245248598667005,0.216605754530778,3.7217316731439104e-05,2.1505772639257356e-18,0.11215976237697126,1.362152375987469e-28,0.5000654502396475,1.344,0.385,0.12839926871780646,-0.4145392704914993,False,False,False,False
421,0.12202891033571339,0.16541330186122447,0.05899921320053535,5.156307172037013e-07,0.15611467520517017,3.8714945399623054e-38,0.3950301476421443,2.4825,0.9812,0.3948892571674188,-0.008242460465651913,False,False,False,False
26,0.12068853450758558,0.0902821205649682,0.1386024810059872,0.05851601692236971,0.19203514771598895,2.1944772026812457e-15,0.2142890268935799,0.00041469,0.033,-3.382276437260005,-1.4814860601221125,False,False,False,True
227,0.12058284072506349,0.16796805262319492,3.16507000353457e-19,1.7593314102517464e-25,0.2578600507187586,1.8179053720164973e-43,0.3450541529065589,0.41464,0.3515,-0.3823288041685252,-0.45407467064415724,False,False,False,False
139,0.12040771897606543,0.1519883474796056,0.1004090571777615,0.0011844108406629838,0.12857998130540246,1.0695906970660247e-05,0.37185444964952963,0.92971,0.8815,-0.03165249772615456,-0.0547776833646592,False,False,False,False
495,0.11963497314185992,0.18095512223496707,0.0003256888447690148,6.776042354649576e-20,0.18976934615427557,4.170580026990723e-43,0.40807983071025494,0.73228,0.1989,-0.13532282713346344,-0.7013652168755644,False,False,False,False
1032,0.11951825865515056,0.16510548293006108,1.3360717059908227e-05,6.587542536896582e-10,0.26786437857471335,1.4867150106879923e-16,0.329713553325225,0.031635,0.1214,-1.4998321612048324,-0.9157813132607613,False,False,False,False
